onset	duration	eventnumber	stimulus_file	blockno	trialno	is_faststream	stim	stim_category	category_number	exemplar	exemplar_number	image_name	image_number	aliveness	aliveness_bin	movement	movement_bin	naturalness	naturalness_bin	response_hand_moves	istarget	response	keypressed	rt	correct	time_stimon	time_stimoff	stimdur
105189	100	12	stimuli\nonmovArt\lock\nma_lock02.jpg            	1	1	1	nma_lock02.jpg       	nonmovArt	4	lock      	24	lock02      	241	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	93.69289	93.7927823	0.0998923
105339	100	13	stimuli\nonmovNat\sand\nmn_sand08.jpg            	1	1	1	nmn_sand08.jpg       	nonmovNat	5	sand      	31	sand08      	317	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	93.8428687	93.94278879999999	0.0999201
105489	100	14	stimuli\nonmovArt\lock\nma_lock05.jpg            	1	1	1	nma_lock05.jpg       	nonmovArt	4	lock      	24	lock05      	244	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	93.99287609999999	94.09280059999999	0.0999245
105639	100	15	stimuli\animals2\pigeon\animal_pigeon06.jpg      	1	1	1	animal_pigeon06.jpg  	animals2 	1	pigeon    	28	pigeon06    	285	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	94.14288420000001	94.2427485	0.0998643
105789	100	16	stimuli\movNat\river\mn_river05.jpg              	1	1	1	mn_river05.jpg       	movNat   	3	river     	29	river05     	294	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	94.29286540000001	94.3927801	0.0999147
105939	100	17	stimuli\plant\tree\plant_tree02.jpg              	1	1	1	plant_tree02.jpg     	plant    	6	tree      	35	tree02      	351	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	94.4428855	94.54277900000001	0.0998935
106089	100	18	stimuli\animals2\lemur\animal_lemur06.jpg        	1	1	1	animal_lemur06.jpg   	animals2 	1	lemur     	23	lemur06     	235	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	94.5928768	94.6927798	0.0999029999999999
106239	100	19	stimuli\plant\grass\plant_grass02.jpg            	1	1	1	plant_grass02.jpg    	plant    	6	grass     	17	grass02     	171	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	94.7428699	94.8427724	0.0999024999999999
106389	100	20	stimuli\animals\dog\animal_dog10.jpg             	1	1	1	animal_dog10.jpg     	animals  	0	dog       	11	dog10       	119	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	94.8928757	94.9927731	0.0998974
106539	100	21	stimuli\movNat\hotspring\mn_hotspring06.jpg      	1	1	1	mn_hotspring06.jpg   	movNat   	3	hotspring 	21	hotspring06 	215	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	95.04287009999999	95.14275390000002	0.09988380000000001
106689	100	22	stimuli\movArt\car\ma_car10.jpg                  	1	1	1	ma_car10.jpg         	movArt   	2	car       	5	car10       	59	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	95.1928546	95.29277629999999	0.0999217
106839	100	23	stimuli\nonmovNat\shell\nmn_shell06.jpg          	1	1	1	nmn_shell06.jpg      	nonmovNat	5	shell     	32	shell06     	325	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	95.3428593	95.44277629999999	0.0999169999999999
106989	100	24	stimuli\movArt\boat\ma_boat04.jpg                	1	1	1	ma_boat04.jpg        	movArt   	2	boat      	2	boat04      	23	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	95.4928874	95.59277759999999	0.0998902
107139	100	25	stimuli\movNat\waves\mn_waves02.jpg              	1	1	1	mn_waves02.jpg       	movNat   	3	waves     	38	waves02     	381	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	95.6428598	95.74278029999999	0.09992050000000001
107289	100	26	stimuli\animals2\whale\animal_whale08.jpg        	1	1	1	animal_whale08.jpg   	animals2 	1	whale     	39	whale08     	397	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	95.7928474	95.892767	0.0999196
107439	100	27	stimuli\plant\cactus\plant_cactus04.jpg          	1	1	1	plant_cactus04.jpg   	plant    	6	cactus    	4	cactus04    	43	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	95.9428687	96.04275729999999	0.09988860000000001
107589	100	28	stimuli\animals\cat\animal_cat10.jpg             	1	1	1	animal_cat10.jpg     	animals  	0	cat       	6	cat10       	69	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	96.0928422	96.1927807	0.0999385
107739	100	29	stimuli\plant2\lemontree\plant_lemontree03.jpg   	1	1	1	plant_lemontree03.jpg	plant2   	7	lemontree 	22	lemontree03 	222	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	96.2428288	96.3427681	0.09993930000000001
107889	100	30	stimuli\plant2\fern\plant_fern04.jpg             	1	1	1	plant_fern04.jpg     	plant2   	7	fern      	14	fern04      	143	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	96.39285229999999	96.4927694	0.09991710000000001
108039	100	31	stimuli\nonmovNat\shell\nmn_shell01.jpg          	1	1	1	nmn_shell01.jpg      	nonmovNat	5	shell     	32	shell01     	320	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	96.5428572	96.6427655	0.0999083
108189	100	32	stimuli\plant2\moss\plant_moss10.jpg             	1	1	1	plant_moss10.jpg     	plant2   	7	moss      	25	moss10      	259	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	96.6928569	96.7927623	0.0999053999999999
108339	100	33	stimuli\movNat\river\mn_river09.jpg              	1	1	1	mn_river09.jpg       	movNat   	3	river     	29	river09     	298	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	96.8428324	96.942763	0.09993060000000001
108489	100	34	stimuli\nonmovNat\crystal\nmn_crystal09.jpg      	1	1	1	nmn_crystal09.jpg    	nonmovNat	5	crystal   	10	crystal09   	108	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	96.99284540000001	97.09275749999999	0.0999121
108639	100	35	stimuli\movArt\boat\ma_boat02.jpg                	1	1	1	ma_boat02.jpg        	movArt   	2	boat      	2	boat02      	21	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	97.14284649999999	97.24275959999999	0.0999131
108789	100	36	stimuli\animals2\lemur\animal_lemur07.jpg        	1	1	1	animal_lemur07.jpg   	animals2 	1	lemur     	23	lemur07     	236	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	97.2928623	97.3927621	0.09989980000000001
108939	100	37	stimuli\nonmovArt\bench\nma_bench06.jpg          	1	1	1	nma_bench06.jpg      	nonmovArt	4	bench     	1	bench06     	15	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	97.44282059999999	97.5427552	0.0999346
109089	100	38	stimuli\plant2\palmtree\plant_palmtree07.jpg     	1	1	1	plant_palmtree07.jpg 	plant2   	7	palmtree  	27	palmtree07  	276	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	97.5928223	97.6927689	0.0999466
109239	100	39	stimuli\nonmovArt\headphones\nma_headphones02.jpg	1	1	1	nma_headphones02.jpg 	nonmovArt	4	headphones	18	headphones02	181	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	97.74284240000001	97.8427485	0.0999061
109389	100	40	stimuli\plant2\lemontree\plant_lemontree03.jpg   	1	1	1	plant_lemontree03.jpg	plant2   	7	lemontree 	22	lemontree03 	222	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	97.8928553	97.9927316	0.0998763
109539	100	41	stimuli\nonmovArt\bench\nma_bench07.jpg          	1	1	1	nma_bench07.jpg      	nonmovArt	4	bench     	1	bench07     	16	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	98.04282070000001	98.142744	0.0999233
109689	100	42	stimuli\movArt\car\ma_car07.jpg                  	1	1	1	ma_car07.jpg         	movArt   	2	car       	5	car07       	56	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	98.1928264	98.29274509999999	0.0999187
109839	100	43	stimuli\movNat\hotspring\mn_hotspring05.jpg      	1	1	1	mn_hotspring05.jpg   	movNat   	3	hotspring 	21	hotspring05 	214	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	98.34281829999999	98.44273129999999	0.099913
109989	100	44	stimuli\plant\flower\plant_flower06.jpg          	1	1	1	plant_flower06.jpg   	plant    	6	flower    	16	flower06    	165	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	98.49281640000001	98.5927442	0.0999278
110139	100	45	stimuli\movArt\train\ma_train01.jpg              	1	1	1	ma_train01.jpg       	movArt   	2	train     	34	train01     	340	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	98.6428207	98.74272990000001	0.0999092
110289	100	46	stimuli\movArt\boat\ma_boat09.jpg                	1	1	1	ma_boat09.jpg        	movArt   	2	boat      	2	boat09      	28	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	98.7928321	98.8927468	0.0999147
110439	100	47	stimuli\animals2\tiger\animal_tiger08.jpg        	1	1	1	animal_tiger08.jpg   	animals2 	1	tiger     	33	tiger08     	337	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	98.9428173	99.0427207	0.0999034
110589	100	48	stimuli\movArt\bus\ma_bus09.jpg                  	1	1	1	ma_bus09.jpg         	movArt   	2	bus       	3	bus09       	38	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	99.0928161	99.1927193	0.0999032
110739	100	49	stimuli\plant2\clover\plant_clover07.jpg         	1	1	1	plant_clover07.jpg   	plant2   	7	clover    	9	clover07    	96	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	99.2428135	99.34273990000001	0.0999263999999999
110889	100	50	stimuli\plant2\clover\plant_clover01.jpg         	1	1	1	plant_clover01.jpg   	plant2   	7	clover    	9	clover01    	90	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	99.3928145	99.49272090000001	0.0999063999999999
111039	100	51	stimuli\animals2\bee\animal_bee05.jpg            	1	1	1	animal_bee05.jpg     	animals2 	1	bee       	0	bee05       	4	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	99.54281040000001	99.6427248	0.0999143999999999
111189	100	52	stimuli\plant2\fern\plant_fern03.jpg             	1	1	1	plant_fern03.jpg     	plant2   	7	fern      	14	fern03      	142	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	99.6928051	99.7927308	0.0999256999999999
111339	100	53	stimuli\animals2\bee\animal_bee05.jpg            	1	1	1	animal_bee05.jpg     	animals2 	1	bee       	0	bee05       	4	alive    	1	moves	1	natural 	1	n	1	0    	 	0.0	0	99.8428137	99.9427191	0.0999053999999999
111489	100	54	stimuli\nonmovArt\clothespeg\nma_clothespeg04.jpg	1	1	1	nma_clothespeg04.jpg 	nonmovArt	4	clothespeg	8	clothespeg04	83	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	99.99282190000001	100.0927291	0.0999072
111639	100	55	stimuli\animals\eagle\animal_eagle01.jpg         	1	1	1	animal_eagle01.jpg   	animals  	0	eagle     	13	eagle01     	130	alive    	1	moves	1	natural 	1	n	0	1    	f	0.4000856	1	100.1428115	100.24270959999998	0.09989810000000002
111789	100	56	stimuli\nonmovArt\lock\nma_lock05.jpg            	1	1	1	nma_lock05.jpg       	nonmovArt	4	lock      	24	lock05      	244	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	100.29281529999999	100.39273490000001	0.0999196
111939	100	57	stimuli\nonmovArt\headphones\nma_headphones01.jpg	1	1	1	nma_headphones01.jpg 	nonmovArt	4	headphones	18	headphones01	180	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	100.4427979	100.542707	0.0999091
112089	100	58	stimuli\animals2\pigeon\animal_pigeon09.jpg      	1	1	1	animal_pigeon09.jpg  	animals2 	1	pigeon    	28	pigeon09    	288	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	100.59279690000001	100.6927195	0.09992260000000001
112239	100	59	stimuli\nonmovNat\rock\nmn_rock03.jpg            	1	1	1	nmn_rock03.jpg       	nonmovNat	5	rock      	30	rock03      	302	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	100.7427952	100.8427073	0.0999121
112389	100	60	stimuli\animals\eagle\animal_eagle10.jpg         	1	1	1	animal_eagle10.jpg   	animals  	0	eagle     	13	eagle10     	139	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	100.89291180000001	100.992717	0.0998052
112539	100	61	stimuli\plant\vine\plant_vine07.jpg              	1	1	1	plant_vine07.jpg     	plant    	6	vine      	36	vine07      	366	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	101.0427844	101.1427084	0.099924
112689	100	62	stimuli\animals\dog\animal_dog07.jpg             	1	1	1	animal_dog07.jpg     	animals  	0	dog       	11	dog07       	116	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	101.19279329999999	101.2927118	0.0999185
112839	100	63	stimuli\plant2\palmtree\plant_palmtree06.jpg     	1	1	1	plant_palmtree06.jpg 	plant2   	7	palmtree  	27	palmtree06  	275	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	101.34279079999999	101.4427031	0.09991230000000001
112989	100	64	stimuli\nonmovNat\crystal\nmn_crystal04.jpg      	1	1	1	nmn_crystal04.jpg    	nonmovNat	5	crystal   	10	crystal04   	103	not_alive	0	still	0	natural 	1	n	1	0    	 	0.0	0	101.4927957	101.5927078	0.0999121
113139	100	65	stimuli\plant\vine\plant_vine03.jpg              	1	1	1	plant_vine03.jpg     	plant    	6	vine      	36	vine03      	362	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	101.6427791	101.74270609999999	0.099927
113289	100	66	stimuli\nonmovNat\sand\nmn_sand08.jpg            	1	1	1	nmn_sand08.jpg       	nonmovNat	5	sand      	31	sand08      	317	not_alive	0	still	0	natural 	1	n	0	1    	f	0.3918191	1	101.7926358	101.8927245	0.10008869999999999
113439	100	67	stimuli\nonmovArt\clothespeg\nma_clothespeg09.jpg	1	1	1	nma_clothespeg09.jpg 	nonmovArt	4	clothespeg	8	clothespeg09	88	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	101.94282290000001	102.04271209999999	0.0998892
113589	100	68	stimuli\animals2\pigeon\animal_pigeon06.jpg      	1	1	1	animal_pigeon06.jpg  	animals2 	1	pigeon    	28	pigeon06    	285	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	102.09281700000001	102.1927162	0.0998992
113739	100	69	stimuli\movNat\waterfall\mn_waterfall03.jpg      	1	1	1	mn_waterfall03.jpg   	movNat   	3	waterfall 	37	waterfall03 	372	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	102.24281620000001	102.3426578	0.0998416
113889	100	70	stimuli\movArt\helicopter\ma_helicopter07.jpg    	1	1	1	ma_helicopter07.jpg  	movArt   	2	helicopter	19	helicopter07	196	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	102.39277249999999	102.4926817	0.0999092
114039	100	71	stimuli\plant2\clover\plant_clover04.jpg         	1	1	1	plant_clover04.jpg   	plant2   	7	clover    	9	clover04    	93	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	102.54277409999999	102.6426509	0.0998768
114189	100	72	stimuli\nonmovArt\mug\nma_mug02.jpg              	1	1	1	nma_mug02.jpg        	nonmovArt	4	mug       	26	mug02       	261	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	102.6927747	102.792736	0.0999613
114339	100	73	stimuli\nonmovNat\cliff\nmn_cliff10.jpg          	1	1	1	nmn_cliff10.jpg      	nonmovNat	5	cliff     	7	cliff10     	79	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	102.8428197	102.94272240000001	0.0999027
114489	100	74	stimuli\animals2\whale\animal_whale10.jpg        	1	1	1	animal_whale10.jpg   	animals2 	1	whale     	39	whale10     	399	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	102.99279820000001	103.0927375	0.09993930000000001
114639	100	75	stimuli\nonmovArt\mug\nma_mug07.jpg              	1	1	1	nma_mug07.jpg        	nonmovArt	4	mug       	26	mug07       	266	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	103.1428043	103.2427113	0.09990700000000001
114789	100	76	stimuli\plant2\fern\plant_fern05.jpg             	1	1	1	plant_fern05.jpg     	plant2   	7	fern      	14	fern05      	144	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	103.2928106	103.3927166	0.099906
114939	100	77	stimuli\nonmovArt\headphones\nma_headphones09.jpg	1	1	1	nma_headphones09.jpg 	nonmovArt	4	headphones	18	headphones09	188	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	103.4428062	103.5426475	0.09984130000000001
115089	100	78	stimuli\animals\cat\animal_cat08.jpg             	1	1	1	animal_cat08.jpg     	animals  	0	cat       	6	cat08       	67	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	103.59281740000002	103.69269759999999	0.0998802
115239	100	79	stimuli\movNat\fire\mn_fire06.jpg                	1	1	1	mn_fire06.jpg        	movNat   	3	fire      	15	fire06      	155	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	103.74279090000002	103.8427162	0.09992530000000001
118089	100	80	stimuli\movArt\train\ma_train01.jpg              	1	2	1	ma_train01.jpg       	movArt   	2	train     	34	train01     	340	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	106.5927785	106.6926476	0.0998691
118239	100	81	stimuli\nonmovNat\cliff\nmn_cliff05.jpg          	1	2	1	nmn_cliff05.jpg      	nonmovNat	5	cliff     	7	cliff05     	74	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	106.74274380000001	106.8428112	0.1000674
118389	100	82	stimuli\nonmovNat\sand\nmn_sand07.jpg            	1	2	1	nmn_sand07.jpg       	nonmovNat	5	sand      	31	sand07      	316	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	106.89273270000001	106.9926527	0.09992000000000001
118539	100	83	stimuli\animals\dolphin\animal_dolphin07.jpg     	1	2	1	animal_dolphin07.jpg 	animals  	0	dolphin   	12	dolphin07   	126	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	107.0427125	107.1426487	0.0999362
118689	100	84	stimuli\nonmovNat\rock\nmn_rock03.jpg            	1	2	1	nmn_rock03.jpg       	nonmovNat	5	rock      	30	rock03      	302	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	107.1927213	107.29264939999999	0.0999281
118839	100	85	stimuli\movNat\waves\mn_waves10.jpg              	1	2	1	mn_waves10.jpg       	movNat   	3	waves     	38	waves10     	389	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	107.3427243	107.4426348	0.0999105
118989	100	86	stimuli\movNat\hotspring\mn_hotspring04.jpg      	1	2	1	mn_hotspring04.jpg   	movNat   	3	hotspring 	21	hotspring04 	213	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	107.492713	107.5926392	0.0999261999999999
119139	100	87	stimuli\movNat\waterfall\mn_waterfall06.jpg      	1	2	1	mn_waterfall06.jpg   	movNat   	3	waterfall 	37	waterfall06 	375	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	107.6427265	107.7426393	0.09991280000000001
119289	100	88	stimuli\plant\grass\plant_grass06.jpg            	1	2	1	plant_grass06.jpg    	plant    	6	grass     	17	grass06     	175	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	107.79270929999998	107.8926385	0.0999292
119439	100	89	stimuli\animals2\bee\animal_bee09.jpg            	1	2	1	animal_bee09.jpg     	animals2 	1	bee       	0	bee09       	8	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	107.942745	108.0426311	0.0998861
119589	100	90	stimuli\nonmovNat\shell\nmn_shell07.jpg          	1	2	1	nmn_shell07.jpg      	nonmovNat	5	shell     	32	shell07     	326	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	108.09271650000001	108.1926236	0.0999071
119739	100	91	stimuli\nonmovArt\bench\nma_bench08.jpg          	1	2	1	nma_bench08.jpg      	nonmovArt	4	bench     	1	bench08     	17	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	108.2427129	108.34263590000002	0.099923
119889	100	92	stimuli\plant\vine\plant_vine09.jpg              	1	2	1	plant_vine09.jpg     	plant    	6	vine      	36	vine09      	368	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	108.3927206	108.49261820000001	0.09989760000000002
120039	100	93	stimuli\movNat\river\mn_river04.jpg              	1	2	1	mn_river04.jpg       	movNat   	3	river     	29	river04     	293	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	108.54271409999998	108.6426253	0.0999111999999999
120189	100	94	stimuli\plant2\palmtree\plant_palmtree06.jpg     	1	2	1	plant_palmtree06.jpg 	plant2   	7	palmtree  	27	palmtree06  	275	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	108.692699	108.7926365	0.0999375
120339	100	95	stimuli\nonmovArt\mug\nma_mug10.jpg              	1	2	1	nma_mug10.jpg        	nonmovArt	4	mug       	26	mug10       	269	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	108.8427114	108.94263070000001	0.0999193
120489	100	96	stimuli\movNat\fire\mn_fire01.jpg                	1	2	1	mn_fire01.jpg        	movNat   	3	fire      	15	fire01      	150	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	108.99269790000001	109.09262439999999	0.0999265
120639	100	97	stimuli\plant2\moss\plant_moss06.jpg             	1	2	1	plant_moss06.jpg     	plant2   	7	moss      	25	moss06      	255	alive    	1	still	0	natural 	1	n	1	0    	 	0.0	0	109.1426945	109.24261969999999	0.0999251999999999
120789	100	98	stimuli\movArt\bus\ma_bus10.jpg                  	1	2	1	ma_bus10.jpg         	movArt   	2	bus       	3	bus10       	39	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	109.29270220000001	109.3926297	0.0999275
120939	100	99	stimuli\plant\flower\plant_flower05.jpg          	1	2	1	plant_flower05.jpg   	plant    	6	flower    	16	flower05    	164	alive    	1	still	0	natural 	1	n	0	1    	f	0.2920659	1	109.4427067	109.5426281	0.0999214
121089	100	100	stimuli\plant\tree\plant_tree10.jpg              	1	2	1	plant_tree10.jpg     	plant    	6	tree      	35	tree10      	359	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	109.59270249999999	109.6926098	0.0999073
121239	100	101	stimuli\movArt\helicopter\ma_helicopter05.jpg    	1	2	1	ma_helicopter05.jpg  	movArt   	2	helicopter	19	helicopter05	194	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	109.7427486	109.84271670000001	0.0999681
121389	100	102	stimuli\animals\dolphin\animal_dolphin10.jpg     	1	2	1	animal_dolphin10.jpg 	animals  	0	dolphin   	12	dolphin10   	129	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	109.89280020000001	109.9926187	0.0998184999999999
121539	100	103	stimuli\animals2\tiger\animal_tiger02.jpg        	1	2	1	animal_tiger02.jpg   	animals2 	1	tiger     	33	tiger02     	331	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	110.0427564	110.14263600000001	0.0998796
121689	100	104	stimuli\nonmovNat\rock\nmn_rock09.jpg            	1	2	1	nmn_rock09.jpg       	nonmovNat	5	rock      	30	rock09      	308	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	110.1927181	110.2926226	0.0999045
121839	100	105	stimuli\movArt\helicopter\ma_helicopter03.jpg    	1	2	1	ma_helicopter03.jpg  	movArt   	2	helicopter	19	helicopter03	192	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	110.34271580000001	110.44259070000001	0.0998748999999999
121989	100	106	stimuli\plant\flower\plant_flower02.jpg          	1	2	1	plant_flower02.jpg   	plant    	6	flower    	16	flower02    	161	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	110.4927115	110.592621	0.0999095
122139	100	107	stimuli\animals2\tiger\animal_tiger10.jpg        	1	2	1	animal_tiger10.jpg   	animals2 	1	tiger     	33	tiger10     	339	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	110.6426697	110.7426163	0.0999466
122289	100	108	stimuli\animals2\whale\animal_whale05.jpg        	1	2	1	animal_whale05.jpg   	animals2 	1	whale     	39	whale05     	394	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	110.79271029999998	110.8926257	0.0999154
