onset	duration	eventnumber	stimulus_file	blockno	trialno	is_faststream	stim	stim_category	category_number	exemplar	exemplar_number	image_name	image_number	aliveness	aliveness_bin	movement	movement_bin	naturalness	naturalness_bin	response_hand_moves	istarget	response	keypressed	rt	correct	time_stimon	time_stimoff	stimdur
75225	100	10	stimuli\plant\vine\plant_vine08.jpg              	1	1	1	plant_vine08.jpg     	plant    	6	vine      	36	vine08      	367	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	87.94174979999659	88.04167170007709	0.0999219000805169
75374	100	11	stimuli\plant\grass\plant_grass06.jpg            	1	1	1	plant_grass06.jpg    	plant    	6	grass     	17	grass06     	175	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	88.09091869997792	88.19090829999192	0.0999896000139415
75524	100	12	stimuli\plant2\moss\plant_moss02.jpg             	1	1	1	plant_moss02.jpg     	plant2   	7	moss      	25	moss02      	251	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	88.2409194998909	88.34090860001741	0.0999891001265496
75674	100	13	stimuli\plant2\fern\plant_fern03.jpg             	1	1	1	plant_fern03.jpg     	plant2   	7	fern      	14	fern03      	142	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	88.39091610000472	88.49090839992279	0.0999922999180853
75824	100	14	stimuli\movNat\river\mn_river06.jpg              	1	1	1	mn_river06.jpg       	movNat   	3	river     	29	river06     	295	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	88.54091649991459	88.6409062000457	0.0999897001311183
75974	100	15	stimuli\animals\dog\animal_dog04.jpg             	1	1	1	animal_dog04.jpg     	animals  	0	dog       	11	dog04       	113	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	88.69091550004671	88.7909053999465	0.0999898998998105
76124	100	16	stimuli\movArt\bus\ma_bus04.jpg                  	1	1	1	ma_bus04.jpg         	movArt   	2	bus       	3	bus04       	33	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	88.8409122999292	88.9409014000557	0.0999891001265496
76274	100	17	stimuli\nonmovNat\sand\nmn_sand04.jpg            	1	1	1	nmn_sand04.jpg       	nonmovNat	5	sand      	31	sand04      	313	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	88.99091410008259	89.0909007000737	0.099986599991098
76424	100	18	stimuli\nonmovNat\crystal\nmn_crystal05.jpg      	1	1	1	nmn_crystal05.jpg    	nonmovNat	5	crystal   	10	crystal05   	104	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	89.1409116999712	89.240900499979	0.0999888000078499
76574	100	19	stimuli\movArt\bus\ma_bus02.jpg                  	1	1	1	ma_bus02.jpg         	movArt   	2	bus       	3	bus02       	31	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	89.2909198000561	89.39089879998942	0.0999789999332279
76724	100	20	stimuli\plant\cactus\plant_cactus06.jpg          	1	1	1	plant_cactus06.jpg   	plant    	6	cactus    	4	cactus06    	45	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	89.4409090001136	89.54089469998141	0.0999856998678296
76874	100	21	stimuli\movNat\waterfall\mn_waterfall09.jpg      	1	1	1	mn_waterfall09.jpg   	movNat   	3	waterfall 	37	waterfall09 	378	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	89.5909064000007	89.69089729990809	0.099990899907425
77024	100	22	stimuli\animals2\pigeon\animal_pigeon06.jpg      	1	1	1	animal_pigeon06.jpg  	animals2 	1	pigeon    	28	pigeon06    	285	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	89.74090499989691	89.8408917998895	0.0999867999926209
77174	100	23	stimuli\animals2\whale\animal_whale09.jpg        	1	1	1	animal_whale09.jpg   	animals2 	1	whale     	39	whale09     	398	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	89.89090469991791	89.9908938000444	0.0999891001265496
77324	100	24	stimuli\movArt\boat\ma_boat03.jpg                	1	1	1	ma_boat03.jpg        	movArt   	2	boat      	2	boat03      	22	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	90.04091130010781	90.14089299994521	0.0999816998373717
77474	100	25	stimuli\movArt\bus\ma_bus04.jpg                  	1	1	1	ma_bus04.jpg         	movArt   	2	bus       	3	bus04       	33	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	90.1909014999401	90.2908878999297	0.0999863999895751
77624	100	26	stimuli\plant\vine\plant_vine01.jpg              	1	1	1	plant_vine01.jpg     	plant    	6	vine      	36	vine01      	360	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	90.34089830005541	90.44088810007092	0.0999898000154644
77774	100	27	stimuli\animals2\bee\animal_bee02.jpg            	1	1	1	animal_bee02.jpg     	animals2 	1	bee       	0	bee02       	1	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	90.4908964000642	90.5908872000873	0.0999908000230789
77924	100	28	stimuli\animals\eagle\animal_eagle07.jpg         	1	1	1	animal_eagle07.jpg   	animals  	0	eagle     	13	eagle07     	136	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	90.64089570008221	90.74088419997129	0.0999884998891502
78074	100	29	stimuli\movArt\car\ma_car07.jpg                  	1	1	1	ma_car07.jpg         	movArt   	2	car       	5	car07       	56	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	90.79089489998292	90.89088249998171	0.0999875999987125
78224	100	30	stimuli\animals2\lemur\animal_lemur08.jpg        	1	1	1	animal_lemur08.jpg   	animals2 	1	lemur     	23	lemur08     	237	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	90.94089420000091	91.0408832000103	0.0999890000093728
78374	100	31	stimuli\nonmovNat\sand\nmn_sand06.jpg            	1	1	1	nmn_sand06.jpg       	nonmovNat	5	sand      	31	sand06      	315	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	91.09090030007059	91.190880900016	0.09998059994541099
78524	100	32	stimuli\movArt\car\ma_car01.jpg                  	1	1	1	ma_car01.jpg         	movArt   	2	car       	5	car01       	50	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	91.2408910000231	91.3408788000234	0.0999878000002354
78674	100	33	stimuli\plant2\lemontree\plant_lemontree03.jpg   	1	1	1	plant_lemontree03.jpg	plant2   	7	lemontree 	22	lemontree03 	222	alive    	1	still	0	natural 	1	n	1	0    	 	0.0	0	91.39088999992241	91.4908791999333	0.0999892000108957
78824	100	34	stimuli\plant2\lemontree\plant_lemontree06.jpg   	1	1	1	plant_lemontree06.jpg	plant2   	7	lemontree 	22	lemontree06 	225	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	91.540889200056	91.6408772000577	0.0999880000017583
78974	100	35	stimuli\plant2\clover\plant_clover01.jpg         	1	1	1	plant_clover01.jpg   	plant2   	7	clover    	9	clover01    	90	alive    	1	still	0	natural 	1	n	0	1    	f	0.391983699984848	1	91.69088779995221	91.79087699996309	0.0999892000108957
79124	100	36	stimuli\nonmovNat\sand\nmn_sand06.jpg            	1	1	1	nmn_sand06.jpg       	nonmovNat	5	sand      	31	sand06      	315	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	91.84088629996401	91.9408738000784	0.0999875001143664
79274	100	37	stimuli\nonmovArt\mug\nma_mug09.jpg              	1	1	1	nma_mug09.jpg        	nonmovArt	4	mug       	26	mug09       	268	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	91.9908823999576	92.0908727999777	0.0999904000200331
79424	100	38	stimuli\movNat\hotspring\mn_hotspring08.jpg      	1	1	1	mn_hotspring08.jpg   	movNat   	3	hotspring 	21	hotspring08 	217	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	92.1408804000821	92.2408694999758	0.0999890998937189
79574	100	39	stimuli\movArt\helicopter\ma_helicopter02.jpg    	1	1	1	ma_helicopter02.jpg  	movArt   	2	helicopter	19	helicopter02	191	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	92.290878900094	92.39086899999529	0.0999900999013334
79724	100	40	stimuli\plant\cactus\plant_cactus05.jpg          	1	1	1	plant_cactus05.jpg   	plant    	6	cactus    	4	cactus05    	44	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	92.4408768999856	92.5408777000848	0.100000800099224
79874	100	41	stimuli\animals\horse\animal_horse09.jpg         	1	1	1	animal_horse09.jpg   	animals  	0	horse     	20	horse09     	208	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	92.5908770000096	92.6908678000327	0.0999908000230789
80024	100	42	stimuli\nonmovArt\lock\nma_lock04.jpg            	1	1	1	nma_lock04.jpg       	nonmovArt	4	lock      	24	lock04      	243	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	92.7408749999013	92.8408645999152	0.0999896000139415
80174	100	43	stimuli\nonmovNat\shell\nmn_shell02.jpg          	1	1	1	nmn_shell02.jpg      	nonmovNat	5	shell     	32	shell02     	321	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	92.8908828001004	92.9908638999332	0.09998109983280301
80324	100	44	stimuli\plant2\fern\plant_fern01.jpg             	1	1	1	plant_fern01.jpg     	plant2   	7	fern      	14	fern01      	140	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	93.04087130003609	93.140862399945	0.0999910999089479
80474	100	45	stimuli\nonmovNat\rock\nmn_rock06.jpg            	1	1	1	nmn_rock06.jpg       	nonmovNat	5	rock      	30	rock06      	305	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	93.1908736000769	93.29085980006501	0.0999861999880522
80624	100	46	stimuli\plant\vine\plant_vine06.jpg              	1	1	1	plant_vine06.jpg     	plant    	6	vine      	36	vine06      	365	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	93.3408705000766	93.44086050009359	0.0999900000169873
80774	100	47	stimuli\plant2\moss\plant_moss06.jpg             	1	1	1	plant_moss06.jpg     	plant2   	7	moss      	25	moss06      	255	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	93.4908656999469	93.59086150000799	0.0999958000611514
80924	100	48	stimuli\animals2\whale\animal_whale03.jpg        	1	1	1	animal_whale03.jpg   	animals2 	1	whale     	39	whale03     	392	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	93.6408673999831	93.74085730011579	0.0999899001326412
81074	100	49	stimuli\plant2\fern\plant_fern01.jpg             	1	1	1	plant_fern01.jpg     	plant2   	7	fern      	14	fern01      	140	alive    	1	still	0	natural 	1	n	1	0    	 	0.0	0	93.7908642999828	93.8908538999967	0.0999896000139415
81224	100	50	stimuli\plant2\palmtree\plant_palmtree01.jpg     	1	1	1	plant_palmtree01.jpg 	plant2   	7	palmtree  	27	palmtree01  	270	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	93.9408658000175	94.04085280001159	0.0999869999941438
81374	100	51	stimuli\movNat\fire\mn_fire01.jpg                	1	1	1	mn_fire01.jpg        	movNat   	3	fire      	15	fire01      	150	not_alive	0	moves	1	natural 	1	n	0	1    	f	0.292117800097912	1	94.0908645000309	94.19085250003259	0.0999880000017583
81524	100	52	stimuli\nonmovNat\shell\nmn_shell06.jpg          	1	1	1	nmn_shell06.jpg      	nonmovNat	5	shell     	32	shell06     	325	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	94.2408592998982	94.3408498999197	0.099990600021556
81674	100	53	stimuli\movNat\waves\mn_waves04.jpg              	1	1	1	mn_waves04.jpg       	movNat   	3	waves     	38	waves04     	383	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	94.3908595999237	94.49084659991779	0.0999869999941438
81824	100	54	stimuli\movArt\train\ma_train10.jpg              	1	1	1	ma_train10.jpg       	movArt   	2	train     	34	train10     	349	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	94.5408604000695	94.64085029996929	0.0999898998998105
81974	100	55	stimuli\movArt\train\ma_train07.jpg              	1	1	1	ma_train07.jpg       	movArt   	2	train     	34	train07     	346	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	94.69085770007221	94.79084679996599	0.0999890998937189
82124	100	56	stimuli\movNat\fire\mn_fire05.jpg                	1	1	1	mn_fire05.jpg        	movNat   	3	fire      	15	fire05      	154	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	94.84085540007798	94.9408460000996	0.099990600021556
82274	100	57	stimuli\plant2\lemontree\plant_lemontree02.jpg   	1	1	1	plant_lemontree02.jpg	plant2   	7	lemontree 	22	lemontree02 	221	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	94.9908527999651	95.09084139997141	0.09998860000632699
82424	100	58	stimuli\animals\cat\animal_cat07.jpg             	1	1	1	animal_cat07.jpg     	animals  	0	cat       	6	cat07       	66	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	95.14085510000591	95.24084140011111	0.099986300105229
82574	100	59	stimuli\movNat\waterfall\mn_waterfall03.jpg      	1	1	1	mn_waterfall03.jpg   	movNat   	3	waterfall 	37	waterfall03 	372	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	95.2908522000071	95.3908420000225	0.0999898000154644
82724	100	60	stimuli\nonmovArt\lock\nma_lock01.jpg            	1	1	1	nma_lock01.jpg       	nonmovArt	4	lock      	24	lock01      	240	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	95.4408472001087	95.54083770001309	0.0999904999043792
82874	100	61	stimuli\nonmovNat\cliff\nmn_cliff07.jpg          	1	1	1	nmn_cliff07.jpg      	nonmovNat	5	cliff     	7	cliff07     	76	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	95.5908490999136	95.6908376000356	0.0999885001219809
83024	100	62	stimuli\nonmovArt\headphones\nma_headphones09.jpg	1	1	1	nma_headphones09.jpg 	nonmovArt	4	headphones	18	headphones09	188	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	95.7408455999102	95.84083459991959	0.0999890000093728
83174	100	63	stimuli\plant2\palmtree\plant_palmtree04.jpg     	1	1	1	plant_palmtree04.jpg 	plant2   	7	palmtree  	27	palmtree04  	273	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	95.8908434000332	95.99083429994059	0.099990899907425
83324	100	64	stimuli\nonmovNat\crystal\nmn_crystal01.jpg      	1	1	1	nmn_crystal01.jpg    	nonmovNat	5	crystal   	10	crystal01   	100	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	96.04084379994309	96.14083130005751	0.0999875001143664
83474	100	65	stimuli\nonmovNat\shell\nmn_shell06.jpg          	1	1	1	nmn_shell06.jpg      	nonmovNat	5	shell     	32	shell06     	325	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	96.1908414000645	96.2908314000815	0.0999900000169873
83624	100	66	stimuli\movNat\river\mn_river10.jpg              	1	1	1	mn_river10.jpg       	movNat   	3	river     	29	river10     	299	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	96.3408417999744	96.44083150010559	0.0999897001311183
83774	100	67	stimuli\nonmovNat\rock\nmn_rock10.jpg            	1	1	1	nmn_rock10.jpg       	nonmovNat	5	rock      	30	rock10      	309	not_alive	0	still	0	natural 	1	n	1	0    	 	0.0	0	96.4908422001172	96.5908276000992	0.0999853999819606
83924	100	68	stimuli\nonmovArt\bench\nma_bench01.jpg          	1	1	1	nma_bench01.jpg      	nonmovArt	4	bench     	1	bench01     	10	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	96.6408396000043	96.7408263999969	0.0999867999926209
84074	100	69	stimuli\animals2\pigeon\animal_pigeon08.jpg      	1	1	1	animal_pigeon08.jpg  	animals2 	1	pigeon    	28	pigeon08    	287	alive    	1	moves	1	natural 	1	n	0	1    	f	0.300185499945656	1	96.79083819990039	96.8908243000042	0.0999861001037061
84224	100	70	stimuli\animals2\lemur\animal_lemur07.jpg        	1	1	1	animal_lemur07.jpg   	animals2 	1	lemur     	23	lemur07     	236	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	96.94083629990931	97.04083189996891	0.0999956000596284
84374	100	71	stimuli\animals\eagle\animal_eagle02.jpg         	1	1	1	animal_eagle02.jpg   	animals  	0	eagle     	13	eagle02     	131	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	97.0908349000383	97.1908243999351	0.0999894998967647
84524	100	72	stimuli\plant\cactus\plant_cactus06.jpg          	1	1	1	plant_cactus06.jpg   	plant    	6	cactus    	4	cactus06    	45	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	97.2408316000365	97.34081860003059	0.0999869999941438
84674	100	73	stimuli\animals\dolphin\animal_dolphin09.jpg     	1	1	1	animal_dolphin09.jpg 	animals  	0	dolphin   	12	dolphin09   	128	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	97.3908297999296	97.49081899994049	0.0999892000108957
84824	100	74	stimuli\animals2\lemur\animal_lemur05.jpg        	1	1	1	animal_lemur05.jpg   	animals2 	1	lemur     	23	lemur05     	234	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	97.54082909994759	97.64081860007721	0.0999895001295954
84974	100	75	stimuli\nonmovArt\bench\nma_bench06.jpg          	1	1	1	nma_bench06.jpg      	nonmovArt	4	bench     	1	bench06     	15	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	97.6908285999671	97.79081639996728	0.0999878000002354
85124	100	76	stimuli\plant\tree\plant_tree08.jpg              	1	1	1	plant_tree08.jpg     	plant    	6	tree      	35	tree08      	357	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	97.8408236000687	97.9408156001009	0.0999920000322163
85274	100	77	stimuli\nonmovArt\mug\nma_mug03.jpg              	1	1	1	nma_mug03.jpg        	nonmovArt	4	mug       	26	mug03       	262	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	97.9908274000045	98.0908133001067	0.0999859001021832
85424	100	78	stimuli\movNat\waves\mn_waves05.jpg              	1	1	1	mn_waves05.jpg       	movNat   	3	waves     	38	waves05     	384	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	98.140824199887	98.24081410001959	0.0999899001326412
85574	100	79	stimuli\movNat\waterfall\mn_waterfall03.jpg      	1	1	1	mn_waterfall03.jpg   	movNat   	3	waterfall 	37	waterfall03 	372	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	98.29082380002359	98.39081349992192	0.0999896998982876
90425	100	80	stimuli\nonmovNat\rock\nmn_rock06.jpg            	1	2	1	nmn_rock06.jpg       	nonmovNat	5	rock      	30	rock06      	305	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	103.141586600104	103.241569200065	0.09998259996064
90575	100	81	stimuli\plant\flower\plant_flower02.jpg          	1	2	1	plant_flower02.jpg   	plant    	6	flower    	16	flower02    	161	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	103.291663700016	103.3915444999	0.0998807998839765
90725	100	82	stimuli\movNat\fire\mn_fire05.jpg                	1	2	1	mn_fire05.jpg        	movNat   	3	fire      	15	fire05      	154	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	103.441611699993	103.54166659992201	0.100054899929091
90875	100	83	stimuli\nonmovNat\cliff\nmn_cliff05.jpg          	1	2	1	nmn_cliff05.jpg      	nonmovNat	5	cliff     	7	cliff05     	74	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	103.59179520001601	103.691515600076	0.0997204000595957
91025	100	84	stimuli\animals\dog\animal_dog05.jpg             	1	2	1	animal_dog05.jpg     	animals  	0	dog       	11	dog05       	114	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	103.741634000093	103.841549699893	0.0999156998004764
91175	100	85	stimuli\nonmovArt\headphones\nma_headphones04.jpg	1	2	1	nma_headphones04.jpg 	nonmovArt	4	headphones	18	headphones04	183	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	103.891625900054	103.991528900107	0.0999030000530183
91325	100	86	stimuli\animals2\bee\animal_bee06.jpg            	1	2	1	animal_bee06.jpg     	animals2 	1	bee       	0	bee06       	5	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	104.04166190000299	104.14153270004299	0.0998708000406622
91475	100	87	stimuli\movArt\helicopter\ma_helicopter01.jpg    	1	2	1	ma_helicopter01.jpg  	movArt   	2	helicopter	19	helicopter01	190	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	104.19161939993499	104.29152660001999	0.0999072000849992
91625	100	88	stimuli\movArt\boat\ma_boat03.jpg                	1	2	1	ma_boat03.jpg        	movArt   	2	boat      	2	boat03      	22	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	104.34163690009198	104.441535799997	0.0998988999053836
91775	100	89	stimuli\movNat\hotspring\mn_hotspring10.jpg      	1	2	1	mn_hotspring10.jpg   	movNat   	3	hotspring 	21	hotspring10 	219	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	104.491628899937	104.591564700007	0.09993580006994301
91925	100	90	stimuli\animals\dolphin\animal_dolphin10.jpg     	1	2	1	animal_dolphin10.jpg 	animals  	0	dolphin   	12	dolphin10   	129	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	104.64163139998001	104.741530200001	0.0998988000210374
92075	100	91	stimuli\animals\dolphin\animal_dolphin01.jpg     	1	2	1	animal_dolphin01.jpg 	animals  	0	dolphin   	12	dolphin01   	120	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	104.79164419998399	104.89154150011	0.09989730012603099
92225	100	92	stimuli\plant\tree\plant_tree03.jpg              	1	2	1	plant_tree03.jpg     	plant    	6	tree      	35	tree03      	352	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	104.941624300089	105.04160170000999	0.0999773999210447
92375	100	93	stimuli\movNat\hotspring\mn_hotspring08.jpg      	1	2	1	mn_hotspring08.jpg   	movNat   	3	hotspring 	21	hotspring08 	217	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	105.091608500108	105.191490700003	0.0998821998946368
92525	100	94	stimuli\plant2\moss\plant_moss01.jpg             	1	2	1	plant_moss01.jpg     	plant2   	7	moss      	25	moss01      	250	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	105.241609399905	105.34160210005899	0.0999927001539617
92675	100	95	stimuli\nonmovArt\lock\nma_lock10.jpg            	1	2	1	nma_lock10.jpg       	nonmovArt	4	lock      	24	lock10      	249	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	105.391622100025	105.491517599905	0.0998954998794943
92825	100	96	stimuli\plant\grass\plant_grass03.jpg            	1	2	1	plant_grass03.jpg    	plant    	6	grass     	17	grass03     	172	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	105.541624800069	105.641501100035	0.0998762999661266
92975	100	97	stimuli\movArt\car\ma_car07.jpg                  	1	2	1	ma_car07.jpg         	movArt   	2	car       	5	car07       	56	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	105.691806799965	105.79150300007299	0.0996962001081556
93125	100	98	stimuli\nonmovNat\cliff\nmn_cliff09.jpg          	1	2	1	nmn_cliff09.jpg      	nonmovNat	5	cliff     	7	cliff09     	78	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	105.841600700049	105.941510600038	0.09990989998914301
93275	100	99	stimuli\animals2\tiger\animal_tiger06.jpg        	1	2	1	animal_tiger06.jpg   	animals2 	1	tiger     	33	tiger06     	335	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	105.991614700062	106.09149809996599	0.0998833999037742
93425	100	100	stimuli\plant\tree\plant_tree02.jpg              	1	2	1	plant_tree02.jpg     	plant    	6	tree      	35	tree02      	351	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	106.14157250011299	106.241505099926	0.099932599812746
93575	100	101	stimuli\nonmovArt\clothespeg\nma_clothespeg08.jpg	1	2	1	nma_clothespeg08.jpg 	nonmovArt	4	clothespeg	8	clothespeg08	87	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	106.291590299923	106.391496799886	0.0999064999632537
93725	100	102	stimuli\plant\flower\plant_flower10.jpg          	1	2	1	plant_flower10.jpg   	plant    	6	flower    	16	flower10    	169	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	106.441597899888	106.54148830007799	0.0998904001899063
93875	100	103	stimuli\animals2\bee\animal_bee08.jpg            	1	2	1	animal_bee08.jpg     	animals2 	1	bee       	0	bee08       	7	alive    	1	moves	1	natural 	1	n	0	1    	f	0.0	0	106.591591000091	106.691517899977	0.0999268998857587
94025	100	104	stimuli\movArt\boat\ma_boat05.jpg                	1	2	1	ma_boat05.jpg        	movArt   	2	boat      	2	boat05      	24	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	106.74160790001	106.841485900106	0.0998780000954866
94175	100	105	stimuli\animals\horse\animal_horse04.jpg         	1	2	1	animal_horse04.jpg   	animals  	0	horse     	20	horse04     	203	alive    	1	moves	1	natural 	1	n	1	0    	 	0.0	0	106.891595500056	106.991441600025	0.0998460999689996
