onset	duration	eventnumber	stimulus_file	blockno	trialno	is_faststream	stim	stim_category	category_number	exemplar	exemplar_number	image_name	image_number	aliveness	aliveness_bin	movement	movement_bin	naturalness	naturalness_bin	response_hand_moves	istarget	response	keypressed	rt	correct	time_stimon	time_stimoff	stimdur
90336	100	35	stimuli\plant\tree\plant_tree06.jpg              	1	1	1	plant_tree06.jpg     	plant    	6	tree      	35	tree06      	355	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	112.47278829999999	112.57270990000002	0.099921600000016
90486	100	36	stimuli\movArt\bus\ma_bus06.jpg                  	1	1	1	ma_bus06.jpg         	movArt   	2	bus       	3	bus06       	35	not_alive	0	moves	1	artefact	0	n	0	1    	f	0.39197140000033	1	112.62277209999999	112.7226888	0.0999166999999943
90636	100	37	stimuli\nonmovNat\cliff\nmn_cliff08.jpg          	1	1	1	nmn_cliff08.jpg      	nonmovNat	5	cliff     	7	cliff08     	77	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	112.7727693	112.87269779999998	0.0999284999998053
90786	100	38	stimuli\animals2\whale\animal_whale06.jpg        	1	1	1	animal_whale06.jpg   	animals2 	1	whale     	39	whale06     	395	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	112.92276100000001	113.02271359999999	0.0999526000005062
90936	100	39	stimuli\animals2\lemur\animal_lemur04.jpg        	1	1	1	animal_lemur04.jpg   	animals2 	1	lemur     	23	lemur04     	233	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	113.0727639	113.1726773	0.0999134000003323
91086	100	40	stimuli\nonmovNat\shell\nmn_shell08.jpg          	1	1	1	nmn_shell08.jpg      	nonmovNat	5	shell     	32	shell08     	327	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	113.22276509999999	113.3227071	0.0999419999998281
91236	100	41	stimuli\animals\eagle\animal_eagle10.jpg         	1	1	1	animal_eagle10.jpg   	animals  	0	eagle     	13	eagle10     	139	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	113.3727506	113.4726655	0.0999148999999306
91386	100	42	stimuli\animals2\lemur\animal_lemur09.jpg        	1	1	1	animal_lemur09.jpg   	animals2 	1	lemur     	23	lemur09     	238	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	113.52279579999998	113.62276000000001	0.0999642000006133
91536	100	43	stimuli\plant2\moss\plant_moss10.jpg             	1	1	1	plant_moss10.jpg     	plant2   	7	moss      	25	moss10      	259	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	113.67289879999998	113.7726737	0.0997749000007388
91686	100	44	stimuli\movArt\car\ma_car04.jpg                  	1	1	1	ma_car04.jpg         	movArt   	2	car       	5	car04       	53	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	113.8227463	113.9226888	0.0999424999999973
91836	100	45	stimuli\nonmovArt\lock\nma_lock03.jpg            	1	1	1	nma_lock03.jpg       	nonmovArt	4	lock      	24	lock03      	242	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	113.97276709999998	114.0726736	0.0999064999996335
91986	100	46	stimuli\movArt\bus\ma_bus10.jpg                  	1	1	1	ma_bus10.jpg         	movArt   	2	bus       	3	bus10       	39	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	114.1227554	114.22267759999998	0.0999222000000372
92136	100	47	stimuli\animals2\tiger\animal_tiger10.jpg        	1	1	1	animal_tiger10.jpg   	animals2 	1	tiger     	33	tiger10     	339	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	114.27278999999999	114.3726594	0.0998693999999886
92286	100	48	stimuli\movNat\hotspring\mn_hotspring06.jpg      	1	1	1	mn_hotspring06.jpg   	movNat   	3	hotspring 	21	hotspring06 	215	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	114.42275179999999	114.52267590000001	0.0999240999999528
92436	100	49	stimuli\nonmovArt\clothespeg\nma_clothespeg10.jpg	1	1	1	nma_clothespeg10.jpg 	nonmovArt	4	clothespeg	8	clothespeg10	89	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	114.5727415	114.6726679	0.0999264000001858
92586	100	50	stimuli\animals\eagle\animal_eagle04.jpg         	1	1	1	animal_eagle04.jpg   	animals  	0	eagle     	13	eagle04     	133	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	114.72278700000001	114.822696	0.0999090000004798
92736	100	51	stimuli\nonmovNat\rock\nmn_rock06.jpg            	1	1	1	nmn_rock06.jpg       	nonmovNat	5	rock      	30	rock06      	305	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	114.87275009999999	114.97268629999999	0.0999361999993198
92886	100	52	stimuli\nonmovNat\cliff\nmn_cliff02.jpg          	1	1	1	nmn_cliff02.jpg      	nonmovNat	5	cliff     	7	cliff02     	71	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	115.022768	115.12269909999999	0.0999311000005036
93036	100	53	stimuli\plant\grass\plant_grass09.jpg            	1	1	1	plant_grass09.jpg    	plant    	6	grass     	17	grass09     	178	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	115.1727723	115.27268090000001	0.099908599999253
93186	100	54	stimuli\plant\tree\plant_tree10.jpg              	1	1	1	plant_tree10.jpg     	plant    	6	tree      	35	tree10      	359	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	115.3227515	115.42275139999902	0.0999998999996023
93336	100	55	stimuli\animals\dog\animal_dog04.jpg             	1	1	1	animal_dog04.jpg     	animals  	0	dog       	11	dog04       	113	alive    	1	moves	1	natural 	1	n	1	0    	 	0.0	0	115.4728511	115.57268640000001	0.0998352999995404
93486	100	56	stimuli\movNat\waves\mn_waves07.jpg              	1	1	1	mn_waves07.jpg       	movNat   	3	waves     	38	waves07     	386	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	115.6227418	115.72268590000002	0.0999441000003571
93636	100	57	stimuli\movNat\river\mn_river08.jpg              	1	1	1	mn_river08.jpg       	movNat   	3	river     	29	river08     	297	not_alive	0	moves	1	natural 	1	n	0	1    	f	0.3918697999997679	1	115.7727466	115.87269609999998	0.0999495000005481
93786	100	58	stimuli\animals\dolphin\animal_dolphin05.jpg     	1	1	1	animal_dolphin05.jpg 	animals  	0	dolphin   	12	dolphin05   	124	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	115.9227332	116.0226936	0.0999603999998726
93936	100	59	stimuli\nonmovNat\sand\nmn_sand10.jpg            	1	1	1	nmn_sand10.jpg       	nonmovNat	5	sand      	31	sand10      	319	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	116.07273980000001	116.1726483	0.0999085000003106
94086	100	60	stimuli\plant\vine\plant_vine01.jpg              	1	1	1	plant_vine01.jpg     	plant    	6	vine      	36	vine01      	360	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	116.22273159999999	116.32266640000002	0.0999348000004829
94236	100	61	stimuli\plant2\lemontree\plant_lemontree06.jpg   	1	1	1	plant_lemontree06.jpg	plant2   	7	lemontree 	22	lemontree06 	225	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	116.3727665	116.4726564	0.0998899000005622
94386	100	62	stimuli\animals2\bee\animal_bee03.jpg            	1	1	1	animal_bee03.jpg     	animals2 	1	bee       	0	bee03       	2	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	116.5227763	116.6226646	0.0998882999992929
94536	100	63	stimuli\animals\cat\animal_cat08.jpg             	1	1	1	animal_cat08.jpg     	animals  	0	cat       	6	cat08       	67	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	116.6727511	116.77267340000002	0.0999222999998892
94686	100	64	stimuli\nonmovNat\sand\nmn_sand09.jpg            	1	1	1	nmn_sand09.jpg       	nonmovNat	5	sand      	31	sand09      	318	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	116.82276340000001	116.92267609999999	0.0999127000004591
94836	100	65	stimuli\animals\dolphin\animal_dolphin07.jpg     	1	1	1	animal_dolphin07.jpg 	animals  	0	dolphin   	12	dolphin07   	126	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	116.97273740000001	117.07268959999999	0.0999521999992794
94986	100	66	stimuli\animals\dolphin\animal_dolphin03.jpg     	1	1	1	animal_dolphin03.jpg 	animals  	0	dolphin   	12	dolphin03   	122	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	117.1226793	117.222775	0.100095700000566
95136	100	67	stimuli\movArt\train\ma_train09.jpg              	1	1	1	ma_train09.jpg       	movArt   	2	train     	34	train09     	348	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	117.2727846	117.37264280000001	0.0998582000001988
95286	100	68	stimuli\movArt\helicopter\ma_helicopter02.jpg    	1	1	1	ma_helicopter02.jpg  	movArt   	2	helicopter	19	helicopter02	191	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	117.4227223	117.52264840000002	0.0999260999997204
95436	100	69	stimuli\animals\dog\animal_dog09.jpg             	1	1	1	animal_dog09.jpg     	animals  	0	dog       	11	dog09       	118	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	117.57275	117.6726529	0.0999028999995062
95586	100	70	stimuli\animals\cat\animal_cat06.jpg             	1	1	1	animal_cat06.jpg     	animals  	0	cat       	6	cat06       	65	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	117.7227299	117.8226431	0.0999132000006284
95736	100	71	stimuli\nonmovNat\rock\nmn_rock10.jpg            	1	1	1	nmn_rock10.jpg       	nonmovNat	5	rock      	30	rock10      	309	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	117.8727203	117.97266850000001	0.0999481999997442
95886	100	72	stimuli\plant2\fern\plant_fern08.jpg             	1	1	1	plant_fern08.jpg     	plant2   	7	fern      	14	fern08      	147	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	118.02274540000002	118.1226636	0.0999182000005021
96036	100	73	stimuli\movArt\boat\ma_boat03.jpg                	1	1	1	ma_boat03.jpg        	movArt   	2	boat      	2	boat03      	22	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	118.1727513	118.2726682	0.0999169000006077
96186	100	74	stimuli\movArt\car\ma_car01.jpg                  	1	1	1	ma_car01.jpg         	movArt   	2	car       	5	car01       	50	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	118.32272759999998	118.4226315	0.0999038999998447
96336	100	75	stimuli\plant2\moss\plant_moss08.jpg             	1	1	1	plant_moss08.jpg     	plant2   	7	moss      	25	moss08      	257	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	118.4727494	118.572643	0.099893599999632
96486	100	76	stimuli\plant\tree\plant_tree01.jpg              	1	1	1	plant_tree01.jpg     	plant    	6	tree      	35	tree01      	350	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	118.6227545	118.72263410000001	0.0998795999994399
96636	100	77	stimuli\movNat\waves\mn_waves03.jpg              	1	1	1	mn_waves03.jpg       	movNat   	3	waves     	38	waves03     	382	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	118.77272109999998	118.87265520000001	0.0999340999997002
96786	100	78	stimuli\nonmovNat\cliff\nmn_cliff10.jpg          	1	1	1	nmn_cliff10.jpg      	nonmovNat	5	cliff     	7	cliff10     	79	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	118.92284169999901	119.02271370000001	0.0998720000006869
96936	100	79	stimuli\movNat\waterfall\mn_waterfall01.jpg      	1	1	1	mn_waterfall01.jpg   	movNat   	3	waterfall 	37	waterfall01 	370	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	119.07281979999999	119.17263390000002	0.0998141000000032
101402	100	80	stimuli\plant2\clover\plant_clover05.jpg         	1	2	1	plant_clover05.jpg   	plant2   	7	clover    	9	clover05    	94	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	123.5393483	123.63924909999999	0.0999007999998866
101552	100	81	stimuli\animals2\bee\animal_bee04.jpg            	1	2	1	animal_bee04.jpg     	animals2 	1	bee       	0	bee04       	3	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	123.6893232	123.7892389	0.0999156999996557
101702	100	82	stimuli\plant\flower\plant_flower05.jpg          	1	2	1	plant_flower05.jpg   	plant    	6	flower    	16	flower05    	164	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	123.83932309999999	123.93924799999999	0.099924899999678
101852	100	83	stimuli\animals2\pigeon\animal_pigeon08.jpg      	1	2	1	animal_pigeon08.jpg  	animals2 	1	pigeon    	28	pigeon08    	287	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	123.98931609999998	124.0892409	0.099924799999826
102002	100	84	stimuli\movNat\river\mn_river02.jpg              	1	2	1	mn_river02.jpg       	movNat   	3	river     	29	river02     	291	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	124.1393202	124.2392377	0.0999174999997194
102152	100	85	stimuli\animals2\pigeon\animal_pigeon06.jpg      	1	2	1	animal_pigeon06.jpg  	animals2 	1	pigeon    	28	pigeon06    	285	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	124.2893153	124.3892324	0.0999171000003116
102302	100	86	stimuli\nonmovArt\headphones\nma_headphones07.jpg	1	2	1	nma_headphones07.jpg 	nonmovArt	4	headphones	18	headphones07	186	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	124.43932190000001	124.53923859999999	0.0999166999999943
102452	100	87	stimuli\plant2\moss\plant_moss01.jpg             	1	2	1	plant_moss01.jpg     	plant2   	7	moss      	25	moss01      	250	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	124.5893144	124.68924009999998	0.0999256999994031
102602	100	88	stimuli\movNat\river\mn_river02.jpg              	1	2	1	mn_river02.jpg       	movNat   	3	river     	29	river02     	291	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	124.739333	124.8392348	0.0999018000002252
102752	100	89	stimuli\plant\cactus\plant_cactus01.jpg          	1	2	1	plant_cactus01.jpg   	plant    	6	cactus    	4	cactus01    	40	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	124.8893071	124.98923119999999	0.0999240999999528
102902	100	90	stimuli\plant2\palmtree\plant_palmtree02.jpg     	1	2	1	plant_palmtree02.jpg 	plant2   	7	palmtree  	27	palmtree02  	271	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	125.0393727	125.1394163	0.10004359999948101
103052	100	91	stimuli\plant\flower\plant_flower03.jpg          	1	2	1	plant_flower03.jpg   	plant    	6	flower    	16	flower03    	162	alive    	1	still	0	natural 	1	n	1	0    	 	0.0	0	125.18933009999999	125.2892357	0.0999056000000564
103202	100	92	stimuli\movNat\waterfall\mn_waterfall10.jpg      	1	2	1	mn_waterfall10.jpg   	movNat   	3	waterfall 	37	waterfall10 	379	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	125.339322	125.43925039999999	0.0999283999999534
103352	100	93	stimuli\nonmovArt\mug\nma_mug05.jpg              	1	2	1	nma_mug05.jpg        	nonmovArt	4	mug       	26	mug05       	264	not_alive	0	still	0	artefact	0	n	0	1    	f	0.391956399999799	1	125.4893064	125.58922820000001	0.0999217999997199
103502	100	94	stimuli\plant\grass\plant_grass01.jpg            	1	2	1	plant_grass01.jpg    	plant    	6	grass     	17	grass01     	170	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	125.6393179	125.73924050000001	0.0999226000003545
103652	100	95	stimuli\plant\cactus\plant_cactus03.jpg          	1	2	1	plant_cactus03.jpg   	plant    	6	cactus    	4	cactus03    	42	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	125.7893067	125.8892263	0.0999196000002484
103802	100	96	stimuli\movArt\train\ma_train02.jpg              	1	2	1	ma_train02.jpg       	movArt   	2	train     	34	train02     	341	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	125.9393199	126.0392321	0.0999122000002898
103952	100	97	stimuli\nonmovNat\crystal\nmn_crystal04.jpg      	1	2	1	nmn_crystal04.jpg    	nonmovNat	5	crystal   	10	crystal04   	103	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	126.0893055	126.1892278	0.0999222999998892
104102	100	98	stimuli\plant2\lemontree\plant_lemontree05.jpg   	1	2	1	plant_lemontree05.jpg	plant2   	7	lemontree 	22	lemontree05 	224	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	126.2393042	126.33922179999999	0.0999175999995714
104252	100	99	stimuli\plant2\fern\plant_fern10.jpg             	1	2	1	plant_fern10.jpg     	plant2   	7	fern      	14	fern10      	149	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	126.3893191	126.48921750000001	0.0998983999998017
104402	100	100	stimuli\plant2\palmtree\plant_palmtree09.jpg     	1	2	1	plant_palmtree09.jpg 	plant2   	7	palmtree  	27	palmtree09  	278	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	126.5393596	126.63921200000001	0.0998523999996905
104552	100	101	stimuli\movNat\hotspring\mn_hotspring02.jpg      	1	2	1	mn_hotspring02.jpg   	movNat   	3	hotspring 	21	hotspring02 	211	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	126.68928600000001	126.7892203	0.0999343000003136
104702	100	102	stimuli\movArt\boat\ma_boat04.jpg                	1	2	1	ma_boat04.jpg        	movArt   	2	boat      	2	boat04      	23	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	126.83939009999999	126.9392355	0.0998454000000492
104852	100	103	stimuli\animals2\tiger\animal_tiger04.jpg        	1	2	1	animal_tiger04.jpg   	animals2 	1	tiger     	33	tiger04     	333	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	126.9894077	127.08919840000001	0.09979070000008501
105002	100	104	stimuli\plant2\palmtree\plant_palmtree06.jpg     	1	2	1	plant_palmtree06.jpg 	plant2   	7	palmtree  	27	palmtree06  	275	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	127.1393121	127.23921969999999	0.099907599999824
105152	100	105	stimuli\nonmovNat\shell\nmn_shell05.jpg          	1	2	1	nmn_shell05.jpg      	nonmovNat	5	shell     	32	shell05     	324	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	127.2892884	127.3891945	0.0999060999993162
105302	100	106	stimuli\animals\horse\animal_horse07.jpg         	1	2	1	animal_horse07.jpg   	animals  	0	horse     	20	horse07     	206	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	127.4392952	127.53922890000001	0.0999337000002924
