onset	duration	eventnumber	stimulus_file	blockno	trialno	is_faststream	stim	stim_category	category_number	exemplar	exemplar_number	image_name	image_number	aliveness	aliveness_bin	movement	movement_bin	naturalness	naturalness_bin	response_hand_moves	istarget	response	keypressed	rt	correct	time_stimon	time_stimoff	stimdur
191479	100	0	stimuli\nonmovNat\rock\nmn_rock09.jpg            	1	1	1	nmn_rock09.jpg       	nonmovNat	5	rock      	30	rock09      	308	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	208.421805099933	208.52178720000703	0.0999821000732481
191629	100	1	stimuli\animals\horse\animal_horse05.jpg         	1	1	1	animal_horse05.jpg   	animals  	0	horse     	20	horse05     	204	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	208.571808799985	208.671793099958	0.0999842999735847
191779	100	2	stimuli\plant2\moss\plant_moss10.jpg             	1	1	1	plant_moss10.jpg     	plant2   	7	moss      	25	moss10      	259	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	208.721796600032	208.821787499939	0.099990899907425
191929	100	3	stimuli\nonmovNat\cliff\nmn_cliff03.jpg          	1	1	1	nmn_cliff03.jpg      	nonmovNat	5	cliff     	7	cliff03     	72	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	208.87179879995497	208.971787399962	0.09998860000632699
192079	100	4	stimuli\movArt\train\ma_train06.jpg              	1	1	1	ma_train06.jpg       	movArt   	2	train     	34	train06     	345	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	209.02179749996898	209.121782999951	0.0999854999827221
192229	100	5	stimuli\movArt\bus\ma_bus05.jpg                  	1	1	1	ma_bus05.jpg         	movArt   	2	bus       	3	bus05       	34	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	209.171794499969	209.271806099918	0.10001159994863
192379	100	6	stimuli\nonmovNat\shell\nmn_shell01.jpg          	1	1	1	nmn_shell01.jpg      	nonmovNat	5	shell     	32	shell01     	320	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	209.321800199919	209.421785100014	0.0999849000945687
192529	100	7	stimuli\nonmovNat\cliff\nmn_cliff06.jpg          	1	1	1	nmn_cliff06.jpg      	nonmovNat	5	cliff     	7	cliff06     	75	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	209.471793500008	209.571783600026	0.0999901000177487
192679	100	8	stimuli\nonmovArt\headphones\nma_headphones07.jpg	1	1	1	nma_headphones07.jpg 	nonmovArt	4	headphones	18	headphones07	186	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	209.62212970003003	209.721779000014	0.0996492999838665
192829	100	9	stimuli\plant2\moss\plant_moss06.jpg             	1	1	1	plant_moss06.jpg     	plant2   	7	moss      	25	moss06      	255	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	209.77178670000302	209.87179150001597	0.100004800013267
