onset	duration	eventnumber	stimulus_file	blockno	trialno	is_faststream	stim	stim_category	category_number	exemplar	exemplar_number	image_name	image_number	aliveness	aliveness_bin	movement	movement_bin	naturalness	naturalness_bin	response_hand_moves	istarget	response	keypressed	rt	correct	time_stimon	time_stimoff	stimdur
81879	100	0	stimuli\nonmovArt\lock\nma_lock09.jpg            	1	1	1	nma_lock09.jpg       	nonmovArt	4	lock      	24	lock09      	248	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	103.239949899958	103.339832599973	0.0998827000148594
82029	100	1	stimuli\plant\tree\plant_tree06.jpg              	1	1	1	plant_tree06.jpg     	plant    	6	tree      	35	tree06      	355	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	103.390004899935	103.48983909993	0.0998341999948024
82179	100	2	stimuli\plant2\clover\plant_clover09.jpg         	1	1	1	plant_clover09.jpg   	plant2   	7	clover    	9	clover09    	98	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	103.53991469997	103.639835499926	0.0999207999557256
82329	100	3	stimuli\movNat\river\mn_river01.jpg              	1	1	1	mn_river01.jpg       	movNat   	3	river     	29	river01     	290	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	103.689929099986	103.789827299886	0.0998981999000534
82479	100	4	stimuli\movNat\hotspring\mn_hotspring01.jpg      	1	1	1	mn_hotspring01.jpg   	movNat   	3	hotspring 	21	hotspring01 	210	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	103.839921899955	103.93983959988701	0.0999176999321207
82629	100	5	stimuli\nonmovArt\headphones\nma_headphones07.jpg	1	1	1	nma_headphones07.jpg 	nonmovArt	4	headphones	18	headphones07	186	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	103.989908799995	104.089831299963	0.0999224999686703
82779	100	6	stimuli\movArt\train\ma_train08.jpg              	1	1	1	ma_train08.jpg       	movArt   	2	train     	34	train08     	347	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	104.139896799927	104.239823299926	0.0999264999991282
82929	100	7	stimuli\movArt\bus\ma_bus04.jpg                  	1	1	1	ma_bus04.jpg         	movArt   	2	bus       	3	bus04       	33	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	104.28991689998699	104.38983749994101	0.0999205999542027
83079	100	8	stimuli\nonmovNat\shell\nmn_shell01.jpg          	1	1	1	nmn_shell01.jpg      	nonmovNat	5	shell     	32	shell01     	320	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	104.44023559999201	104.539915499976	0.0996798999840393
83229	100	9	stimuli\movArt\car\ma_car03.jpg                  	1	1	1	ma_car03.jpg         	movArt   	2	car       	5	car03       	52	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	104.590059899958	104.689821099979	0.099761200021021
83379	100	10	stimuli\animals2\tiger\animal_tiger01.jpg        	1	1	1	animal_tiger01.jpg   	animals2 	1	tiger     	33	tiger01     	330	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	104.73994899995199	104.83981559996	0.0998666000086814
83529	100	11	stimuli\movNat\hotspring\mn_hotspring07.jpg      	1	1	1	mn_hotspring07.jpg   	movNat   	3	hotspring 	21	hotspring07 	216	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	104.889915499953	104.98982209991699	0.0999065999640152
83679	100	12	stimuli\nonmovNat\rock\nmn_rock10.jpg            	1	1	1	nmn_rock10.jpg       	nonmovNat	5	rock      	30	rock10      	309	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	105.039911099942	105.13981979992201	0.0999086999800056
83829	100	13	stimuli\nonmovNat\cliff\nmn_cliff10.jpg          	1	1	1	nmn_cliff10.jpg      	nonmovNat	5	cliff     	7	cliff10     	79	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	105.18989859998699	105.28982169996	0.099923099973239
83979	100	14	stimuli\plant2\moss\plant_moss06.jpg             	1	1	1	plant_moss06.jpg     	plant2   	7	moss      	25	moss06      	255	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	105.339915399905	105.439819799969	0.0999044000636786
84129	100	15	stimuli\movArt\car\ma_car03.jpg                  	1	1	1	ma_car03.jpg         	movArt   	2	car       	5	car03       	52	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	105.48989499989	105.589800599962	0.099905600072816
84279	100	16	stimuli\animals\horse\animal_horse04.jpg         	1	1	1	animal_horse04.jpg   	animals  	0	horse     	20	horse04     	203	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	105.639911799924	105.7398198999	0.0999080999754369
84429	100	17	stimuli\plant2\palmtree\plant_palmtree08.jpg     	1	1	1	plant_palmtree08.jpg 	plant2   	7	palmtree  	27	palmtree08  	277	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	105.78989309992201	105.889806399937	0.0999133000150322
84579	100	18	stimuli\animals\dog\animal_dog10.jpg             	1	1	1	animal_dog10.jpg     	animals  	0	dog       	11	dog10       	119	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	105.939905799925	106.039811999886	0.0999061999609694
84729	100	19	stimuli\movArt\helicopter\ma_helicopter03.jpg    	1	1	1	ma_helicopter03.jpg  	movArt   	2	helicopter	19	helicopter03	192	not_alive	0	moves	1	artefact	0	n	1	0    	 	0.0	0	106.089892899967	106.18981019989599	0.0999172999290749
84879	100	20	stimuli\nonmovArt\bench\nma_bench09.jpg          	1	1	1	nma_bench09.jpg      	nonmovArt	4	bench     	1	bench09     	18	not_alive	0	still	0	artefact	0	n	0	1    	f	0.25022629997692997	1	106.239897899912	106.339802199975	0.0999043000629171
85029	100	21	stimuli\animals\dolphin\animal_dolphin04.jpg     	1	1	1	animal_dolphin04.jpg 	animals  	0	dolphin   	12	dolphin04   	123	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	106.38996759999999	106.48989989992701	0.09993229992687701
85179	100	22	stimuli\plant2\lemontree\plant_lemontree04.jpg   	1	1	1	plant_lemontree04.jpg	plant2   	7	lemontree 	22	lemontree04 	223	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	106.539907999919	106.639823099948	0.0999151000287383
85329	100	23	stimuli\movArt\train\ma_train02.jpg              	1	1	1	ma_train02.jpg       	movArt   	2	train     	34	train02     	341	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	106.68990969995501	106.789793799981	0.0998841000255197
85479	100	24	stimuli\plant2\lemontree\plant_lemontree06.jpg   	1	1	1	plant_lemontree06.jpg	plant2   	7	lemontree 	22	lemontree06 	225	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	106.839899999904	106.939808899886	0.0999088999815285
85629	100	25	stimuli\movNat\waterfall\mn_waterfall02.jpg      	1	1	1	mn_waterfall02.jpg   	movNat   	3	waterfall 	37	waterfall02 	371	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	106.98990199994302	107.089800899965	0.0998989000217989
85779	100	26	stimuli\movNat\fire\mn_fire09.jpg                	1	1	1	mn_fire09.jpg        	movNat   	3	fire      	15	fire09      	158	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	107.139906699886	107.23980209999701	0.0998954001115635
85929	100	27	stimuli\movNat\waves\mn_waves04.jpg              	1	1	1	mn_waves04.jpg       	movNat   	3	waves     	38	waves04     	383	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	107.28989429993099	107.38979289995001	0.0998986000195145
86079	100	28	stimuli\nonmovNat\shell\nmn_shell09.jpg          	1	1	1	nmn_shell09.jpg      	nonmovNat	5	shell     	32	shell09     	328	not_alive	0	still	0	natural 	1	n	1	0    	 	0.0	0	107.43989029992399	107.539802699932	0.0999124000081792
86229	100	29	stimuli\animals2\tiger\animal_tiger07.jpg        	1	1	1	animal_tiger07.jpg   	animals2 	1	tiger     	33	tiger07     	336	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	107.589880499989	107.689812799916	0.09993229992687701
