onset	duration	eventnumber	stimulus_file	blockno	trialno	is_faststream	stim	stim_category	category_number	exemplar	exemplar_number	image_name	image_number	aliveness	aliveness_bin	movement	movement_bin	naturalness	naturalness_bin	response_hand_moves	istarget	response	keypressed	rt	correct	time_stimon	time_stimoff	stimdur
98271	100	24	stimuli\plant2\palmtree\plant_palmtree05.jpg     	1	1	1	plant_palmtree05.jpg 	plant2   	7	palmtree  	27	palmtree05  	274	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	58.4870580999996	58.5870422000007	0.0999841000011656
98421	100	25	stimuli\movNat\waves\mn_waves02.jpg              	1	1	1	mn_waves02.jpg       	movNat   	3	waves     	38	waves02     	381	not_alive	0	moves	1	natural 	1	n	1	0    	 	0.0	0	58.6370499000004	58.737044100002095	0.0999942000016744
98571	100	26	stimuli\movArt\bus\ma_bus06.jpg                  	1	1	1	ma_bus06.jpg         	movArt   	2	bus       	3	bus06       	35	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	58.7870528000021	58.8870447000008	0.09999189999871301
98721	100	27	stimuli\plant\grass\plant_grass03.jpg            	1	1	1	plant_grass03.jpg    	plant    	6	grass     	17	grass03     	172	alive    	1	still	0	natural 	1	n	0	1    	f	0.29211370000121	1	58.937054500002006	59.0370368000004	0.0999822999983734
98871	100	28	stimuli\nonmovNat\sand\nmn_sand09.jpg            	1	1	1	nmn_sand09.jpg       	nonmovNat	5	sand      	31	sand09      	318	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	59.0870460000006	59.187039000000404	0.09999299999981301
99021	100	29	stimuli\plant2\clover\plant_clover09.jpg         	1	1	1	plant_clover09.jpg   	plant2   	7	clover    	9	clover09    	98	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	59.23704930000171	59.33703149999929	0.099982199997612
99171	100	30	stimuli\animals2\whale\animal_whale10.jpg        	1	1	1	animal_whale10.jpg   	animals2 	1	whale     	39	whale10     	399	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	59.3870483999999	59.487037999999295	0.0999895999993896
99321	100	31	stimuli\nonmovArt\lock\nma_lock05.jpg            	1	1	1	nma_lock05.jpg       	nonmovArt	4	lock      	24	lock05      	244	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	59.537041300001896	59.6370342000009	0.0999928999990516
99471	100	32	stimuli\animals\dolphin\animal_dolphin07.jpg     	1	1	1	animal_dolphin07.jpg 	animals  	0	dolphin   	12	dolphin07   	126	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	59.6870531999994	59.787032800002606	0.0999796000032802
99621	100	33	stimuli\movNat\waves\mn_waves07.jpg              	1	1	1	mn_waves07.jpg       	movNat   	3	waves     	38	waves07     	386	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	59.83708739999929	59.9370259999996	0.0999386000003141
99771	100	34	stimuli\plant2\moss\plant_moss01.jpg             	1	1	1	plant_moss01.jpg     	plant2   	7	moss      	25	moss01      	250	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	59.987045800000494	60.0870231000008	0.0999773000003188
99921	100	35	stimuli\nonmovNat\shell\nmn_shell04.jpg          	1	1	1	nmn_shell04.jpg      	nonmovNat	5	shell     	32	shell04     	323	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	60.13702980000011	60.2370305000004	0.100000700000237
100071	100	36	stimuli\movArt\helicopter\ma_helicopter07.jpg    	1	1	1	ma_helicopter07.jpg  	movArt   	2	helicopter	19	helicopter07	196	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	60.287038599999505	60.3870282000025	0.0999896000030276
100221	100	37	stimuli\plant2\moss\plant_moss03.jpg             	1	1	1	plant_moss03.jpg     	plant2   	7	moss      	25	moss03      	252	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	60.4370354999992	60.537025500001604	0.0999900000024354
100371	100	38	stimuli\nonmovArt\headphones\nma_headphones10.jpg	1	1	1	nma_headphones10.jpg 	nonmovArt	4	headphones	18	headphones10	189	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	60.587062500002496	60.68702269999989	0.0999601999974402
100521	100	39	stimuli\plant2\moss\plant_moss08.jpg             	1	1	1	plant_moss08.jpg     	plant2   	7	moss      	25	moss08      	257	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	60.737030799999	60.8370243999998	0.0999936000007437
100671	100	40	stimuli\plant\grass\plant_grass06.jpg            	1	1	1	plant_grass06.jpg    	plant    	6	grass     	17	grass06     	175	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	60.8870400000014	60.98701090000029	0.0999708999988797
100821	100	41	stimuli\movArt\train\ma_train10.jpg              	1	1	1	ma_train10.jpg       	movArt   	2	train     	34	train10     	349	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	61.03702490000071	61.1370143000022	0.0999894000015046
100971	100	42	stimuli\nonmovArt\clothespeg\nma_clothespeg09.jpg	1	1	1	nma_clothespeg09.jpg 	nonmovArt	4	clothespeg	8	clothespeg09	88	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	61.187029500000804	61.28701329999971	0.0999837999988813
101121	100	43	stimuli\movNat\fire\mn_fire09.jpg                	1	1	1	mn_fire09.jpg        	movNat   	3	fire      	15	fire09      	158	not_alive	0	moves	1	natural 	1	n	1	0    	 	0.0	0	61.3370285000019	61.437012900001704	0.099984399999812
101271	100	44	stimuli\animals\cat\animal_cat10.jpg             	1	1	1	animal_cat10.jpg     	animals  	0	cat       	6	cat10       	69	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	61.487033699999294	61.5870271000022	0.0999934000028588
101421	100	45	stimuli\movNat\waterfall\mn_waterfall04.jpg      	1	1	1	mn_waterfall04.jpg   	movNat   	3	waterfall 	37	waterfall04 	373	not_alive	0	moves	1	natural 	1	n	0	1    	f	0.30022099999769103	1	61.6370678000021	61.7370088000025	0.099941000000399
101571	100	46	stimuli\plant\cactus\plant_cactus09.jpg          	1	1	1	plant_cactus09.jpg   	plant    	6	cactus    	4	cactus09    	48	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	61.7870232999994	61.887008600002495	0.09998530000302698
101721	100	47	stimuli\movNat\fire\mn_fire07.jpg                	1	1	1	mn_fire07.jpg        	movNat   	3	fire      	15	fire07      	156	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	61.93702230000049	62.0370096000006	0.0999873000000661
101871	100	48	stimuli\plant2\lemontree\plant_lemontree08.jpg   	1	1	1	plant_lemontree08.jpg	plant2   	7	lemontree 	22	lemontree08 	227	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	62.0870146000016	62.187009000001105	0.0999943999995594
102021	100	49	stimuli\nonmovNat\sand\nmn_sand03.jpg            	1	1	1	nmn_sand03.jpg       	nonmovNat	5	sand      	31	sand03      	312	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	62.2370174999996	62.3370080000022	0.0999905000026046
102171	100	50	stimuli\animals\dog\animal_dog02.jpg             	1	1	1	animal_dog02.jpg     	animals  	0	dog       	11	dog02       	111	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	62.387019600002496	62.487004300001004	0.0999846999984583
102321	100	51	stimuli\plant\vine\plant_vine07.jpg              	1	1	1	plant_vine07.jpg     	plant    	6	vine      	36	vine07      	366	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	62.5370135000012	62.636988000002006	0.09997450000082599
102471	100	52	stimuli\animals\cat\animal_cat04.jpg             	1	1	1	animal_cat04.jpg     	animals  	0	cat       	6	cat04       	63	alive    	1	moves	1	natural 	1	n	1	0    	 	0.0	0	62.6870286000012	62.7870046000025	0.0999760000013338
102621	100	53	stimuli\animals\dolphin\animal_dolphin08.jpg     	1	1	1	animal_dolphin08.jpg 	animals  	0	dolphin   	12	dolphin08   	127	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	62.837013799999106	62.937002300001	0.0999885000019276
102771	100	54	stimuli\animals\eagle\animal_eagle03.jpg         	1	1	1	animal_eagle03.jpg   	animals  	0	eagle     	13	eagle03     	132	alive    	1	moves	1	natural 	1	n	0	1    	f	0.39195889999973604	1	62.9870102999994	63.0870017000016	0.0999914000021817
102921	100	55	stimuli\nonmovNat\shell\nmn_shell06.jpg          	1	1	1	nmn_shell06.jpg      	nonmovNat	5	shell     	32	shell06     	325	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	63.136999900001705	63.2369943000012	0.0999943999995594
103071	100	56	stimuli\animals2\tiger\animal_tiger02.jpg        	1	1	1	animal_tiger02.jpg   	animals2 	1	tiger     	33	tiger02     	331	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	63.2870145000015	63.3870038999994	0.0999893999978667
103221	100	57	stimuli\nonmovArt\mug\nma_mug01.jpg              	1	1	1	nma_mug01.jpg        	nonmovArt	4	mug       	26	mug01       	260	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	63.437026399999	63.536995300000804	0.0999689000018406
103371	100	58	stimuli\nonmovNat\crystal\nmn_crystal07.jpg      	1	1	1	nmn_crystal07.jpg    	nonmovNat	5	crystal   	10	crystal07   	106	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	63.587011600000494	63.6869885000015	0.0999769000009109
103521	100	59	stimuli\animals2\bee\animal_bee01.jpg            	1	1	1	animal_bee01.jpg     	animals2 	1	bee       	0	bee01       	0	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	63.736998399999706	63.836986900001605	0.0999885000019276
103671	100	60	stimuli\plant\tree\plant_tree08.jpg              	1	1	1	plant_tree08.jpg     	plant    	6	tree      	35	tree08      	357	alive    	1	still	0	natural 	1	n	1	0    	 	0.0	0	63.8870017000008	63.9869911000023	0.0999894000015046
103821	100	61	stimuli\animals\horse\animal_horse07.jpg         	1	1	1	animal_horse07.jpg   	animals  	0	horse     	20	horse07     	206	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	64.03699450000201	64.1369899999991	0.0999954999970214
103971	100	62	stimuli\nonmovNat\rock\nmn_rock07.jpg            	1	1	1	nmn_rock07.jpg       	nonmovNat	5	rock      	30	rock07      	306	not_alive	0	still	0	natural 	1	n	0	1    	f	0.303222700000333	1	64.186999900001	64.2869900000005	0.0999900999995588
104121	100	63	stimuli\animals\horse\animal_horse10.jpg         	1	1	1	animal_horse10.jpg   	animals  	0	horse     	20	horse10     	209	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	64.3369963000005	64.43699439999911	0.0999980999986292
104271	100	64	stimuli\plant\tree\plant_tree08.jpg              	1	1	1	plant_tree08.jpg     	plant    	6	tree      	35	tree08      	357	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	64.4870035999993	64.586996500002	0.0999929000026895
104421	100	65	stimuli\plant\tree\plant_tree03.jpg              	1	1	1	plant_tree03.jpg     	plant    	6	tree      	35	tree03      	352	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	64.6370016000001	64.7369899000005	0.0999883000004047
104571	100	66	stimuli\plant2\palmtree\plant_palmtree04.jpg     	1	1	1	plant_palmtree04.jpg 	plant2   	7	palmtree  	27	palmtree04  	273	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	64.7870002000018	64.8869990999992	0.0999988999974448
104721	100	67	stimuli\movNat\river\mn_river06.jpg              	1	1	1	mn_river06.jpg       	movNat   	3	river     	29	river06     	295	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	64.93699650000049	65.03698780000201	0.0999913000014203
104871	100	68	stimuli\movNat\hotspring\mn_hotspring08.jpg      	1	1	1	mn_hotspring08.jpg   	movNat   	3	hotspring 	21	hotspring08 	217	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	65.0870061000023	65.1870120000021	0.100005899999815
105021	100	69	stimuli\animals2\bee\animal_bee06.jpg            	1	1	1	animal_bee06.jpg     	animals2 	1	bee       	0	bee06       	5	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	65.2369964999998	65.3369822999994	0.0999857999995583
105171	100	70	stimuli\movArt\helicopter\ma_helicopter09.jpg    	1	1	1	ma_helicopter09.jpg  	movArt   	2	helicopter	19	helicopter09	198	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	65.3869957999996	65.48698259999951	0.0999867999998969
105321	100	71	stimuli\plant\cactus\plant_cactus02.jpg          	1	1	1	plant_cactus02.jpg   	plant    	6	cactus    	4	cactus02    	41	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	65.5369895000004	65.6369830000003	0.0999934999999823
105471	100	72	stimuli\animals2\pigeon\animal_pigeon02.jpg      	1	1	1	animal_pigeon02.jpg  	animals2 	1	pigeon    	28	pigeon02    	281	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	65.686994300002	65.7869828000003	0.0999884999982896
105621	100	73	stimuli\movArt\boat\ma_boat10.jpg                	1	1	1	ma_boat10.jpg        	movArt   	2	boat      	2	boat10      	29	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	65.8369902000013	65.9369776000021	0.0999874000008276
105771	100	74	stimuli\movArt\train\ma_train09.jpg              	1	1	1	ma_train09.jpg       	movArt   	2	train     	34	train09     	348	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	65.9869886000015	66.0869754000014	0.0999867999998969
105921	100	75	stimuli\movArt\car\ma_car02.jpg                  	1	1	1	ma_car02.jpg         	movArt   	2	car       	5	car02       	51	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	66.1369845000008	66.2369763000024	0.0999918000015895
106071	100	76	stimuli\plant\flower\plant_flower02.jpg          	1	1	1	plant_flower02.jpg   	plant    	6	flower    	16	flower02    	161	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	66.2869845999994	66.3869755000014	0.0999909000020125
106221	100	77	stimuli\nonmovNat\rock\nmn_rock01.jpg            	1	1	1	nmn_rock01.jpg       	nonmovNat	5	rock      	30	rock01      	300	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	66.4369824999994	66.5369721000025	0.0999896000030276
106371	100	78	stimuli\movNat\hotspring\mn_hotspring09.jpg      	1	1	1	mn_hotspring09.jpg   	movNat   	3	hotspring 	21	hotspring09 	218	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	66.5869835000012	66.6869717000009	0.0999881999996432
106521	100	79	stimuli\animals\dog\animal_dog05.jpg             	1	1	1	animal_dog05.jpg     	animals  	0	dog       	11	dog05       	114	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	66.736977200002	66.8369754000014	0.0999981999993906
109622	100	80	stimuli\animals2\whale\animal_whale10.jpg        	1	2	1	animal_whale10.jpg   	animals2 	1	whale     	39	whale10     	399	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	69.8378205000008	69.9376890000021	0.09986850000132101
109772	100	81	stimuli\animals2\whale\animal_whale08.jpg        	1	2	1	animal_whale08.jpg   	animals2 	1	whale     	39	whale08     	397	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	69.9878052000022	70.08772040000261	0.099915200000396
109922	100	82	stimuli\nonmovNat\crystal\nmn_crystal09.jpg      	1	2	1	nmn_crystal09.jpg    	nonmovNat	5	crystal   	10	crystal09   	108	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	70.13778680000179	70.237699199999	0.0999123999972653
110072	100	83	stimuli\animals2\pigeon\animal_pigeon05.jpg      	1	2	1	animal_pigeon05.jpg  	animals2 	1	pigeon    	28	pigeon05    	284	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	70.2878043000019	70.3876969000012	0.0998925999992934
110222	100	84	stimuli\plant2\palmtree\plant_palmtree10.jpg     	1	2	1	plant_palmtree10.jpg 	plant2   	7	palmtree  	27	palmtree10  	279	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	70.4378862000012	70.5377004000002	0.0998141999989457
110372	100	85	stimuli\movArt\boat\ma_boat09.jpg                	1	2	1	ma_boat09.jpg        	movArt   	2	boat      	2	boat09      	28	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	70.5877882000023	70.6877167000021	0.0999284999998053
110522	100	86	stimuli\movNat\hotspring\mn_hotspring08.jpg      	1	2	1	mn_hotspring08.jpg   	movNat   	3	hotspring 	21	hotspring08 	217	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	70.73776350000121	70.83769970000141	0.0999362000002292
110672	100	87	stimuli\animals2\bee\animal_bee10.jpg            	1	2	1	animal_bee10.jpg     	animals2 	1	bee       	0	bee10       	9	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	70.8877864000024	70.9876655000007	0.0998790999983612
110822	100	88	stimuli\nonmovNat\shell\nmn_shell03.jpg          	1	2	1	nmn_shell03.jpg      	nonmovNat	5	shell     	32	shell03     	322	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	71.0377966000015	71.1376789000024	0.0998823000008997
110972	100	89	stimuli\nonmovArt\bench\nma_bench03.jpg          	1	2	1	nma_bench03.jpg      	nonmovArt	4	bench     	1	bench03     	12	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	71.187786800001	71.2877073000018	0.099920500000735
111122	100	90	stimuli\animals2\lemur\animal_lemur09.jpg        	1	2	1	animal_lemur09.jpg   	animals2 	1	lemur     	23	lemur09     	238	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	71.3377954000025	71.4376922000011	0.0998967999985325
111272	100	91	stimuli\plant\flower\plant_flower01.jpg          	1	2	1	plant_flower01.jpg   	plant    	6	flower    	16	flower01    	160	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	71.487800400002	71.5876821999991	0.0998817999970924
111422	100	92	stimuli\animals\eagle\animal_eagle05.jpg         	1	2	1	animal_eagle05.jpg   	animals  	0	eagle     	13	eagle05     	134	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	71.6377685000007	71.7376657000023	0.0998972000015783
111572	100	93	stimuli\plant2\lemontree\plant_lemontree04.jpg   	1	2	1	plant_lemontree04.jpg	plant2   	7	lemontree 	22	lemontree04 	223	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	71.7877756000016	71.8876807000015	0.0999050999998871
111722	100	94	stimuli\movNat\waterfall\mn_waterfall01.jpg      	1	2	1	mn_waterfall01.jpg   	movNat   	3	waterfall 	37	waterfall01 	370	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	71.9377793999993	72.0376939000016	0.0999145000023418
111872	100	95	stimuli\movArt\helicopter\ma_helicopter02.jpg    	1	2	1	ma_helicopter02.jpg  	movArt   	2	helicopter	19	helicopter02	191	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	72.08779710000091	72.18768009999991	0.0998829999989538
112022	100	96	stimuli\plant2\fern\plant_fern09.jpg             	1	2	1	plant_fern09.jpg     	plant2   	7	fern      	14	fern09      	148	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	72.23788260000221	72.33767760000049	0.0997949999982665
112172	100	97	stimuli\plant\cactus\plant_cactus03.jpg          	1	2	1	plant_cactus03.jpg   	plant    	6	cactus    	4	cactus03    	42	alive    	1	still	0	natural 	1	n	1	0    	 	0.0	0	72.3877758000017	72.4876694000013	0.099893599999632
112322	100	98	stimuli\nonmovNat\crystal\nmn_crystal04.jpg      	1	2	1	nmn_crystal04.jpg    	nonmovNat	5	crystal   	10	crystal04   	103	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	72.5377698000011	72.6376746000024	0.0999048000012408
112472	100	99	stimuli\nonmovNat\cliff\nmn_cliff10.jpg          	1	2	1	nmn_cliff10.jpg      	nonmovNat	5	cliff     	7	cliff10     	79	not_alive	0	still	0	natural 	1	n	0	1    	f	0.292028399999253	1	72.68779790000191	72.78767689999951	0.0998789999975997
112622	100	100	stimuli\nonmovArt\mug\nma_mug04.jpg              	1	2	1	nma_mug04.jpg        	nonmovArt	4	mug       	26	mug04       	263	not_alive	0	still	0	artefact	0	n	1	0    	 	0.0	0	72.83777510000071	72.9376622000018	0.0998871000010694
112772	100	101	stimuli\nonmovArt\lock\nma_lock04.jpg            	1	2	1	nma_lock04.jpg       	nonmovArt	4	lock      	24	lock04      	243	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	72.98777170000179	73.08765380000109	0.0998820999993768
112922	100	102	stimuli\plant\vine\plant_vine06.jpg              	1	2	1	plant_vine06.jpg     	plant    	6	vine      	36	vine06      	365	alive    	1	still	0	natural 	1	n	0	1    	f	0.407445100001496	1	73.1377592999997	73.23767660000159	0.0999173000018345
113072	100	103	stimuli\nonmovNat\sand\nmn_sand02.jpg            	1	2	1	nmn_sand02.jpg       	nonmovNat	5	sand      	31	sand02      	311	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	73.28777640000041	73.3876625000012	0.0998861000007309
113222	100	104	stimuli\animals2\tiger\animal_tiger01.jpg        	1	2	1	animal_tiger01.jpg   	animals2 	1	tiger     	33	tiger01     	330	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	73.4377697000018	73.5376569	0.0998871999981929
