onset	duration	eventnumber	stimulus_file	blockno	trialno	is_faststream	stim	stim_category	category_number	exemplar	exemplar_number	image_name	image_number	aliveness	aliveness_bin	movement	movement_bin	naturalness	naturalness_bin	response_hand_moves	istarget	response	keypressed	rt	correct	time_stimon	time_stimoff	stimdur
67401	100	23	stimuli\movArt\helicopter\ma_helicopter04.jpg    	1	1	1	ma_helicopter04.jpg  	movArt   	2	helicopter	19	helicopter04	193	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	81.192217099946	81.2921708002687	0.0999537003226578
67551	100	24	stimuli\plant\cactus\plant_cactus08.jpg          	1	1	1	plant_cactus08.jpg   	plant    	6	cactus    	4	cactus08    	47	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	81.3421781002544	81.44216189999129	0.0999837997369468
67701	100	25	stimuli\movArt\helicopter\ma_helicopter08.jpg    	1	1	1	ma_helicopter08.jpg  	movArt   	2	helicopter	19	helicopter08	197	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	81.49217270035301	81.5921692000702	0.0999964997172355
67851	100	26	stimuli\nonmovArt\headphones\nma_headphones03.jpg	1	1	1	nma_headphones03.jpg 	nonmovArt	4	headphones	18	headphones03	182	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	81.6421762001701	81.7421655999497	0.0999893997795879
68001	100	27	stimuli\nonmovNat\shell\nmn_shell03.jpg          	1	1	1	nmn_shell03.jpg      	nonmovNat	5	shell     	32	shell03     	322	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	81.79217449994759	81.892155200243	0.0999807002954185
68151	100	28	stimuli\plant2\fern\plant_fern07.jpg             	1	1	1	plant_fern07.jpg     	plant2   	7	fern      	14	fern07      	146	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	81.9421719000675	82.0421623000875	0.0999904000200331
68301	100	29	stimuli\movNat\waves\mn_waves02.jpg              	1	1	1	mn_waves02.jpg       	movNat   	3	waves     	38	waves02     	381	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	82.0921641001478	82.1921617002226	0.0999976000748574
68451	100	30	stimuli\movArt\boat\ma_boat03.jpg                	1	1	1	ma_boat03.jpg        	movArt   	2	boat      	2	boat03      	22	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	82.2421825001948	82.34215900022541	0.099976500030607
68601	100	31	stimuli\movArt\car\ma_car02.jpg                  	1	1	1	ma_car02.jpg         	movArt   	2	car       	5	car02       	51	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	82.392168099992	82.49215730000292	0.0999892000108957
68751	100	32	stimuli\movNat\fire\mn_fire05.jpg                	1	1	1	mn_fire05.jpg        	movNat   	3	fire      	15	fire05      	154	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	82.5421680998988	82.64215259999041	0.0999845000915229
68901	100	33	stimuli\nonmovArt\clothespeg\nma_clothespeg07.jpg	1	1	1	nma_clothespeg07.jpg 	nonmovArt	4	clothespeg	8	clothespeg07	86	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	82.692163400352	82.7921536001377	0.0999901997856795
69051	100	34	stimuli\plant\grass\plant_grass09.jpg            	1	1	1	plant_grass09.jpg    	plant    	6	grass     	17	grass09     	178	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	82.8421571999788	82.9421713999473	0.10001419996842699
69201	100	35	stimuli\movNat\river\mn_river05.jpg              	1	1	1	mn_river05.jpg       	movNat   	3	river     	29	river05     	294	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	82.9921822003089	83.0921490001492	0.09996679984033098
69351	100	36	stimuli\plant\cactus\plant_cactus08.jpg          	1	1	1	plant_cactus08.jpg   	plant    	6	cactus    	4	cactus08    	47	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	83.1421603001654	83.2421498000622	0.0999894998967647
69501	100	37	stimuli\animals2\pigeon\animal_pigeon09.jpg      	1	1	1	animal_pigeon09.jpg  	animals2 	1	pigeon    	28	pigeon09    	288	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	83.2921575000509	83.392147900071	0.0999904000200331
69651	100	38	stimuli\movArt\car\ma_car07.jpg                  	1	1	1	ma_car07.jpg         	movArt   	2	car       	5	car07       	56	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	83.44215690018609	83.54214130016041	0.0999843999743461
69801	100	39	stimuli\plant2\clover\plant_clover05.jpg         	1	1	1	plant_clover05.jpg   	plant2   	7	clover    	9	clover05    	94	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	83.59215319994841	83.6921441000886	0.0999909001402556
69951	100	40	stimuli\animals\dolphin\animal_dolphin08.jpg     	1	1	1	animal_dolphin08.jpg 	animals  	0	dolphin   	12	dolphin08   	127	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	83.7421530000865	83.84213590016591	0.0999829000793397
70101	100	41	stimuli\plant2\fern\plant_fern10.jpg             	1	1	1	plant_fern10.jpg     	plant2   	7	fern      	14	fern10      	149	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	83.89215000020342	83.99213910009709	0.0999890998937189
70251	100	42	stimuli\animals\horse\animal_horse07.jpg         	1	1	1	animal_horse07.jpg   	animals  	0	horse     	20	horse07     	206	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	84.04214989999309	84.14213530020791	0.0999854002147913
70401	100	43	stimuli\nonmovArt\mug\nma_mug08.jpg              	1	1	1	nma_mug08.jpg        	nonmovArt	4	mug       	26	mug08       	267	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	84.1921475999989	84.2921353001148	0.0999877001158893
70551	100	44	stimuli\nonmovArt\mug\nma_mug02.jpg              	1	1	1	nma_mug02.jpg        	nonmovArt	4	mug       	26	mug02       	261	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	84.34214820014309	84.4421354001388	0.0999871999956667
70701	100	45	stimuli\plant\vine\plant_vine07.jpg              	1	1	1	plant_vine07.jpg     	plant    	6	vine      	36	vine07      	366	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	84.49213750008491	84.5921324002557	0.0999949001707136
70851	100	46	stimuli\animals2\whale\animal_whale02.jpg        	1	1	1	animal_whale02.jpg   	animals2 	1	whale     	39	whale02     	391	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	84.64214480016379	84.74214590014891	0.100001099985093
71001	100	47	stimuli\animals2\bee\animal_bee02.jpg            	1	1	1	animal_bee02.jpg     	animals2 	1	bee       	0	bee02       	1	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	84.7921500001103	84.8921318002977	0.0999818001873791
71151	100	48	stimuli\animals\horse\animal_horse01.jpg         	1	1	1	animal_horse01.jpg   	animals  	0	horse     	20	horse01     	200	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	84.94214020017529	85.04212810005991	0.0999878998845815
71301	100	49	stimuli\animals\dolphin\animal_dolphin08.jpg     	1	1	1	animal_dolphin08.jpg 	animals  	0	dolphin   	12	dolphin08   	127	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	85.0921362000517	85.1921268999577	0.0999906999059021
71451	100	50	stimuli\nonmovArt\mug\nma_mug08.jpg              	1	1	1	nma_mug08.jpg        	nonmovArt	4	mug       	26	mug08       	267	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	85.24213040014729	85.3421251000837	0.0999946999363601
71601	100	51	stimuli\animals\eagle\animal_eagle09.jpg         	1	1	1	animal_eagle09.jpg   	animals  	0	eagle     	13	eagle09     	138	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	85.3921643001959	85.4921321002767	0.0999678000807762
71751	100	52	stimuli\animals2\tiger\animal_tiger01.jpg        	1	1	1	animal_tiger01.jpg   	animals2 	1	tiger     	33	tiger01     	330	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	85.54212799994271	85.64212100021541	0.0999930002726614
71901	100	53	stimuli\plant2\lemontree\plant_lemontree06.jpg   	1	1	1	plant_lemontree06.jpg	plant2   	7	lemontree 	22	lemontree06 	225	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	85.6921326001175	85.792120099999	0.0999874998815357
72051	100	54	stimuli\plant\vine\plant_vine06.jpg              	1	1	1	plant_vine06.jpg     	plant    	6	vine      	36	vine06      	365	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	85.8421296002343	85.94211760023609	0.0999880000017583
72201	100	55	stimuli\animals2\pigeon\animal_pigeon01.jpg      	1	1	1	animal_pigeon01.jpg  	animals2 	1	pigeon    	28	pigeon01    	280	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	85.99212750000879	86.09211699990558	0.0999894998967647
72351	100	56	stimuli\plant\grass\plant_grass08.jpg            	1	1	1	plant_grass08.jpg    	plant    	6	grass     	17	grass08     	177	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	86.1421223003417	86.2421150999144	0.0999927995726466
72501	100	57	stimuli\nonmovNat\sand\nmn_sand07.jpg            	1	1	1	nmn_sand07.jpg       	nonmovNat	5	sand      	31	sand07      	316	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	86.29211910022421	86.3921190002002	0.0999998999759554
72651	100	58	stimuli\animals2\lemur\animal_lemur09.jpg        	1	1	1	animal_lemur09.jpg   	animals2 	1	lemur     	23	lemur09     	238	alive    	1	moves	1	natural 	1	n	1	0    	 	0.0	0	86.4421248999424	86.5421524001286	0.100027500186116
72801	100	59	stimuli\nonmovArt\headphones\nma_headphones02.jpg	1	1	1	nma_headphones02.jpg 	nonmovArt	4	headphones	18	headphones02	181	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	86.59211610024789	86.69211040018129	0.0999942999333143
72951	100	60	stimuli\animals2\tiger\animal_tiger01.jpg        	1	1	1	animal_tiger01.jpg   	animals2 	1	tiger     	33	tiger01     	330	alive    	1	moves	1	natural 	1	n	0	1    	f	0.391970300115645	1	86.7421210999601	86.8421030999161	0.0999819999560713
73101	100	61	stimuli\animals\cat\animal_cat10.jpg             	1	1	1	animal_cat10.jpg     	animals  	0	cat       	6	cat10       	69	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	86.8921131002717	86.99210799997671	0.0999948997050523
73251	100	62	stimuli\animals2\whale\animal_whale07.jpg        	1	1	1	animal_whale07.jpg   	animals2 	1	whale     	39	whale07     	396	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	87.04210920026529	87.14210620010272	0.0999969998374581
73401	100	63	stimuli\movNat\hotspring\mn_hotspring01.jpg      	1	1	1	mn_hotspring01.jpg   	movNat   	3	hotspring 	21	hotspring01 	210	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	87.19211339997129	87.29209800017999	0.0999846002086997
73551	100	64	stimuli\nonmovNat\sand\nmn_sand01.jpg            	1	1	1	nmn_sand01.jpg       	nonmovNat	5	sand      	31	sand01      	310	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	87.3421122003347	87.44210180034858	0.0999896000139415
73701	100	65	stimuli\movNat\hotspring\mn_hotspring01.jpg      	1	1	1	mn_hotspring01.jpg   	movNat   	3	hotspring 	21	hotspring01 	210	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	87.4921066001989	87.592097400222	0.0999908000230789
73851	100	66	stimuli\plant2\moss\plant_moss09.jpg             	1	1	1	plant_moss09.jpg     	plant2   	7	moss      	25	moss09      	258	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	87.6421111002564	87.7420982001349	0.0999870998784899
74001	100	67	stimuli\nonmovArt\lock\nma_lock09.jpg            	1	1	1	nma_lock09.jpg       	nonmovArt	4	lock      	24	lock09      	248	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	87.79210560023779	87.8920971001498	0.0999914999119937
74151	100	68	stimuli\movNat\waterfall\mn_waterfall06.jpg      	1	1	1	mn_waterfall06.jpg   	movNat   	3	waterfall 	37	waterfall06 	375	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	87.9421013002284	88.04209440015259	0.0999930999241769
74301	100	69	stimuli\animals\eagle\animal_eagle07.jpg         	1	1	1	animal_eagle07.jpg   	animals  	0	eagle     	13	eagle07     	136	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	88.09210450015959	88.19209610018879	0.0999916000291705
74451	100	70	stimuli\nonmovArt\lock\nma_lock04.jpg            	1	1	1	nma_lock04.jpg       	nonmovArt	4	lock      	24	lock04      	243	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	88.24208870017901	88.3420983999968	0.10000969981774699
74601	100	71	stimuli\nonmovNat\rock\nmn_rock05.jpg            	1	1	1	nmn_rock05.jpg       	nonmovNat	5	rock      	30	rock05      	304	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	88.39210240030658	88.4929025000893	0.100800099782646
74751	100	72	stimuli\plant\cactus\plant_cactus09.jpg          	1	1	1	plant_cactus09.jpg   	plant    	6	cactus    	4	cactus09    	48	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	88.5429724999703	88.642869700212	0.0998972002416849
74901	100	73	stimuli\nonmovNat\shell\nmn_shell07.jpg          	1	1	1	nmn_shell07.jpg      	nonmovNat	5	shell     	32	shell07     	326	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	88.69294509990141	88.7929058000446	0.0999607001431286
75051	100	74	stimuli\nonmovArt\bench\nma_bench07.jpg          	1	1	1	nma_bench07.jpg      	nonmovArt	4	bench     	1	bench07     	16	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	88.8429674003273	88.9429020001553	0.099934599827975
75201	100	75	stimuli\animals2\bee\animal_bee08.jpg            	1	1	1	animal_bee08.jpg     	animals2 	1	bee       	0	bee08       	7	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	88.9929778999649	89.09287289995702	0.0998949999921023
75351	100	76	stimuli\animals2\tiger\animal_tiger01.jpg        	1	1	1	animal_tiger01.jpg   	animals2 	1	tiger     	33	tiger01     	330	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	89.1429491001181	89.24289180012421	0.0999427000060677
75501	100	77	stimuli\movArt\train\ma_train02.jpg              	1	1	1	ma_train02.jpg       	movArt   	2	train     	34	train02     	341	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	89.2929759002291	89.39287990005691	0.0999039998278021
75651	100	78	stimuli\animals\dog\animal_dog01.jpg             	1	1	1	animal_dog01.jpg     	animals  	0	dog       	11	dog01       	110	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	89.4429574999958	89.5428846003488	0.0999271003529429
75801	100	79	stimuli\nonmovArt\headphones\nma_headphones03.jpg	1	1	1	nma_headphones03.jpg 	nonmovArt	4	headphones	18	headphones03	182	not_alive	0	still	0	artefact	0	n	0	0    	 	0.0	0	89.59294510027391	89.692896600347	0.0999515000730753
80435	100	80	stimuli\animals\cat\animal_cat04.jpg             	1	2	1	animal_cat04.jpg     	animals  	0	cat       	6	cat04       	63	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	94.226301100105	94.3261561002582	0.0998550001531839
80585	100	81	stimuli\plant\flower\plant_flower01.jpg          	1	2	1	plant_flower01.jpg   	plant    	6	flower    	16	flower01    	160	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	94.3762044999748	94.47614599997179	0.0999414999969303
80735	100	82	stimuli\plant\tree\plant_tree07.jpg              	1	2	1	plant_tree07.jpg     	plant    	6	tree      	35	tree07      	356	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	94.52623079996559	94.6261362000368	0.0999054000712931
80885	100	83	stimuli\plant2\palmtree\plant_palmtree04.jpg     	1	2	1	plant_palmtree04.jpg 	plant2   	7	palmtree  	27	palmtree04  	273	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	94.67623330000792	94.77615460008379	0.0999213000759482
81035	100	84	stimuli\plant2\moss\plant_moss06.jpg             	1	2	1	plant_moss06.jpg     	plant2   	7	moss      	25	moss06      	255	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	94.82622930035	94.9261370003223	0.0999076999723911
81185	100	85	stimuli\movNat\fire\mn_fire03.jpg                	1	2	1	mn_fire03.jpg        	movNat   	3	fire      	15	fire03      	152	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	94.9762142002583	95.0761474999599	0.0999332997016608
81335	100	86	stimuli\plant\vine\plant_vine10.jpg              	1	2	1	plant_vine10.jpg     	plant    	6	vine      	36	vine10      	369	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	95.126225899905	95.22613000031559	0.0999041004106402
81485	100	87	stimuli\movArt\boat\ma_boat10.jpg                	1	2	1	ma_boat10.jpg        	movArt   	2	boat      	2	boat10      	29	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	95.2762231999077	95.37610600003971	0.0998828001320362
81635	100	88	stimuli\nonmovNat\crystal\nmn_crystal06.jpg      	1	2	1	nmn_crystal06.jpg    	nonmovNat	5	crystal   	10	crystal06   	105	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	95.4262108001858	95.52613520016891	0.0999243999831378
81785	100	89	stimuli\plant\tree\plant_tree01.jpg              	1	2	1	plant_tree01.jpg     	plant    	6	tree      	35	tree01      	350	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	95.576221300289	95.67612330010158	0.0999019998125732
81935	100	90	stimuli\movNat\river\mn_river04.jpg              	1	2	1	mn_river04.jpg       	movNat   	3	river     	29	river04     	293	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	95.726239300333	95.82613780023529	0.0998984999023378
82085	100	91	stimuli\animals\dog\animal_dog06.jpg             	1	2	1	animal_dog06.jpg     	animals  	0	dog       	11	dog06       	115	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	95.8762105000205	95.97620559995991	0.0999950999394059
82235	100	92	stimuli\movArt\boat\ma_boat01.jpg                	1	2	1	ma_boat01.jpg        	movArt   	2	boat      	2	boat01      	20	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	96.02627740008758	96.1261289003305	0.0998515002429485
82385	100	93	stimuli\animals2\whale\animal_whale03.jpg        	1	2	1	animal_whale03.jpg   	animals2 	1	whale     	39	whale03     	392	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	96.1761909001507	96.27613150002442	0.099940599873662
82535	100	94	stimuli\movNat\waterfall\mn_waterfall10.jpg      	1	2	1	mn_waterfall10.jpg   	movNat   	3	waterfall 	37	waterfall10 	379	not_alive	0	moves	1	natural 	1	n	0	0    	 	0.0	0	96.3262138003483	96.4261296000332	0.0999157996848225
82685	100	95	stimuli\nonmovNat\sand\nmn_sand03.jpg            	1	2	1	nmn_sand03.jpg       	nonmovNat	5	sand      	31	sand03      	312	not_alive	0	still	0	natural 	1	n	1	0    	 	0.0	0	96.47620839998129	96.57612360035999	0.0999152003787458
82835	100	96	stimuli\plant2\palmtree\plant_palmtree05.jpg     	1	2	1	plant_palmtree05.jpg 	plant2   	7	palmtree  	27	palmtree05  	274	alive    	1	still	0	natural 	1	n	0	1    	f	0.258750699926168	1	96.62621850008141	96.72612129990009	0.0999027998186648
82985	100	97	stimuli\nonmovNat\cliff\nmn_cliff04.jpg          	1	2	1	nmn_cliff04.jpg      	nonmovNat	5	cliff     	7	cliff04     	73	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	96.77620290033519	96.8761175000109	0.0999145996756851
83135	100	98	stimuli\animals2\lemur\animal_lemur04.jpg        	1	2	1	animal_lemur04.jpg   	animals2 	1	lemur     	23	lemur04     	233	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	96.92621219996359	97.02611570013691	0.0999035001732409
83285	100	99	stimuli\nonmovNat\crystal\nmn_crystal06.jpg      	1	2	1	nmn_crystal06.jpg    	nonmovNat	5	crystal   	10	crystal06   	105	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	97.0762068000622	97.1761163999326	0.0999095998704433
83435	100	100	stimuli\movArt\bus\ma_bus05.jpg                  	1	2	1	ma_bus05.jpg         	movArt   	2	bus       	3	bus05       	34	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	97.2262003002688	97.32612850004809	0.0999281997792422
83585	100	101	stimuli\plant\grass\plant_grass01.jpg            	1	2	1	plant_grass01.jpg    	plant    	6	grass     	17	grass01     	170	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	97.3761693001725	97.47611950011921	0.0999501999467611
83735	100	102	stimuli\animals\dolphin\animal_dolphin01.jpg     	1	2	1	animal_dolphin01.jpg 	animals  	0	dolphin   	12	dolphin01   	120	alive    	1	moves	1	natural 	1	n	0	0    	 	0.0	0	97.5262041999958	97.6261326000094	0.0999284000135958
83885	100	103	stimuli\movArt\train\ma_train03.jpg              	1	2	1	ma_train03.jpg       	movArt   	2	train     	34	train03     	342	not_alive	0	moves	1	artefact	0	n	0	0    	 	0.0	0	97.67620579991491	97.7762699001469	0.100064100231975
84035	100	104	stimuli\nonmovNat\cliff\nmn_cliff03.jpg          	1	2	1	nmn_cliff03.jpg      	nonmovNat	5	cliff     	7	cliff03     	72	not_alive	0	still	0	natural 	1	n	0	0    	 	0.0	0	97.8262049001642	97.9261739002541	0.0999690000899136
84185	100	105	stimuli\plant\flower\plant_flower10.jpg          	1	2	1	plant_flower10.jpg   	plant    	6	flower    	16	flower10    	169	alive    	1	still	0	natural 	1	n	0	0    	 	0.0	0	97.9762292001396	98.0761322001927	0.0999030000530183
